source_joint,target_joint,count,source_visible,target_visible,source_quotient,target_quotient,visible_moved,quotient_moved
2588,2589,1,17,2,531,1,1,1
2588,2590,2,17,1,531,5,1,1
2591,15,1,32,4,532,3,1,1
2591,139,1,32,6,532,18,1,1
2591,197,1,32,6,532,18,1,1
2591,255,1,32,9,532,8,1,1
2591,579,1,32,17,532,26,1,1
2591,586,1,32,9,532,8,1,1
2591,968,1,32,6,532,18,1,1
2591,982,1,32,6,532,18,1,1
2591,1076,1,32,17,532,26,1,1
2591,1077,1,32,9,532,8,1,1
2591,1078,1,32,17,532,26,1,1
2591,1191,1,32,9,532,8,1,1
2591,1450,1,32,22,532,57,1,1
2591,1452,1,32,4,532,3,1,1
2591,1456,1,32,22,532,57,1,1
2591,2592,1,32,17,532,26,1,1
2593,122,1,36,4,533,3,1,1
2593,124,1,36,18,533,23,1,1
2593,173,1,36,18,533,23,1,1
2593,174,3,36,4,533,3,1,1
2593,178,1,36,4,533,3,1,1
2593,185,1,36,10,533,17,1,1
2593,205,1,36,6,533,18,1,1
2593,235,1,36,8,533,7,1,1
2593,368,2,36,4,533,3,1,1
2593,602,1,36,8,533,7,1,1
2593,747,1,36,12,533,10,1,1
2593,1577,1,36,12,533,10,1,1
2593,1707,1,36,8,533,7,1,1
2594,69,1,17,8,534,7,1,1
2594,80,1,17,10,534,17,1,1
2594,94,1,17,10,534,17,1,1
2594,123,1,17,8,534,7,1,1
2594,124,1,17,18,534,23,1,1
2594,173,1,17,18,534,23,1,1
2594,525,1,17,8,534,7,1,1
2594,603,1,17,3,534,20,1,1
2594,998,1,17,10,534,17,1,1
2594,1735,1,17,8,534,7,1,1
2594,1994,1,17,8,534,7,1,1
2594,2278,1,17,10,534,17,1,1
2594,2595,2,17,3,534,20,1,1
2594,2596,1,17,8,534,7,1,1
2594,2597,1,17,18,534,23,1,1
2598,29,1,10,8,535,7,1,1
2598,57,3,10,2,535,1,1,1
2598,494,1,10,1,535,5,1,1
2598,656,1,10,10,535,17,0,1
2598,658,1,10,1,535,5,1,1
2598,935,1,10,5,535,133,1,1
2598,1169,1,10,2,535,1,1,1
2598,1599,1,10,8,535,7,1,1
2598,1889,1,10,1,535,5,1,1
2598,1956,1,10,2,535,1,1,1
2598,2599,1,10,2,535,1,1,1
2598,2600,1,10,2,535,1,1,1
2598,2601,1,10,1,535,5,1,1
2598,2602,1,10,8,535,7,1,1
2603,80,1,23,10,536,17,1,1
2603,82,1,23,6,536,18,1,1
2603,94,1,23,10,536,17,1,1
2603,158,1,23,6,536,18,1,1
2603,161,1,23,16,536,28,1,1
2603,168,1,23,6,536,18,1,1
2603,578,2,23,16,536,28,1,1
2603,688,1,23,16,536,28,1,1
2603,1012,1,23,6,536,18,1,1
2603,1582,1,23,16,536,28,1,1
2603,1585,1,23,9,536,8,1,1
2603,2195,1,23,12,536,10,1,1
2603,2197,1,23,12,536,10,1,1
2603,2604,1,23,16,536,28,1,1
2603,2605,1,23,16,536,28,1,1
2606,4,1,25,2,537,1,1,1
2606,6,1,25,2,537,1,1,1
2606,92,2,25,9,537,8,1,1
2606,161,2,25,16,537,28,1,1
2606,257,1,25,12,537,10,1,1
2606,484,1,25,2,537,1,1,1
2606,623,1,25,10,537,17,1,1
2606,667,1,25,1,537,5,1,1
2606,760,2,25,9,537,8,1,1
2606,765,1,25,9,537,8,1,1
2606,1120,1,25,35,537,167,1,1
2606,2607,1,25,16,537,28,1,1
2606,2608,1,25,12,537,10,1,1
2609,80,4,1,10,538,17,1,1
2609,83,1,1,10,538,17,1,1
2609,694,1,1,10,538,17,1,1
2609,698,1,1,6,538,18,1,1
2609,992,2,1,10,538,17,1,1
2609,994,2,1,11,538,143,1,1
2609,1543,2,1,6,538,18,1,1
2609,1554,1,1,6,538,18,1,1
2609,1555,1,1,6,538,18,1,1
2609,2610,1,1,6,538,18,1,1
2611,83,1,19,10,539,17,1,1
2611,85,2,19,17,539,26,1,1
2611,92,2,19,9,539,8,1,1
2611,113,1,19,6,539,18,1,1
2611,187,1,19,6,539,18,1,1
2611,188,1,19,10,539,17,1,1
2611,276,1,19,9,539,8,1,1
2611,857,1,19,9,539,8,1,1
2611,1154,2,19,10,539,17,1,1
2611,1757,1,19,11,539,302,1,1
2611,2168,1,19,17,539,26,1,1
2611,2170,1,19,17,539,26,1,1
2611,2612,1,19,6,539,18,1,1
2613,146,1,6,6,540,18,0,1
2613,148,1,6,6,540,18,0,1
2613,398,1,6,1,540,5,1,1
2613,547,1,6,6,540,18,0,1
2613,847,1,6,1,540,5,1,1
2613,1135,1,6,1,540,5,1,1
2613,1193,1,6,1,540,5,1,1
2613,1243,1,6,1,540,5,1,1
2613,1544,1,6,6,540,18,0,1
2613,2150,1,6,1,540,5,1,1
2613,2590,2,6,1,540,5,1,1
2613,2614,1,6,1,540,5,1,1
2613,2615,1,6,1,540,5,1,1
2613,2616,1,6,1,540,5,1,1
2613,2617,1,6,1,540,5,1,1
2618,69,1,12,8,541,7,1,1
2618,80,1,12,10,541,17,1,1
2618,82,1,12,6,541,18,1,1
2618,104,1,12,8,541,7,1,1
2618,105,1,12,3,541,20,1,1
2618,158,1,12,6,541,18,1,1
2618,337,2,12,8,541,7,1,1
2618,369,1,12,8,541,7,1,1
2618,922,1,12,4,541,3,1,1
2618,1249,1,12,8,541,7,1,1
2618,2294,1,12,3,541,20,1,1
2618,2296,2,12,3,541,20,1,1
2618,2619,1,12,6,541,18,1,1
2618,2620,1,12,3,541,20,1,1
2621,4,3,16,2,542,1,1,1
2621,51,2,16,2,542,1,1,1
2621,244,1,16,2,542,1,1,1
2621,449,2,16,1,542,5,1,1
2621,457,1,16,1,542,5,1,1
2621,559,1,16,2,542,1,1,1
2621,1049,1,16,1,542,5,1,1
2621,1167,1,16,2,542,1,1,1
2621,1803,1,16,2,542,1,1,1
2621,2371,2,16,2,542,1,1,1
2621,2470,1,16,2,542,1,1,1
2622,30,1,32,9,543,8,1,1
2622,171,1,32,10,543,17,1,1
2622,180,1,32,10,543,17,1,1
2622,439,1,32,17,543,26,1,1
2622,730,1,32,10,543,17,1,1
2622,734,1,32,6,543,18,1,1
2622,954,1,32,9,543,8,1,1
2622,955,1,32,9,543,8,1,1
2622,1154,1,32,10,543,17,1,1
2622,1184,1,32,6,543,18,1,1
2622,1967,1,32,17,543,26,1,1
2622,1969,1,32,9,543,8,1,1
2622,1972,1,32,17,543,26,1,1
2622,2058,1,32,6,543,18,1,1
2622,2623,1,32,17,543,26,1,1
2622,2624,1,32,11,543,544,1,1
2625,26,2,1,1,545,5,0,1
2625,97,2,1,6,545,18,1,1
2625,114,1,1,1,545,5,0,1
2625,272,2,1,6,545,18,1,1
2625,302,1,1,1,545,5,0,1
2625,304,2,1,1,545,5,0,1
2625,1090,1,1,1,545,5,0,1
2625,1503,1,1,1,545,5,0,1
2625,1600,3,1,1,545,5,0,1
2625,1930,1,1,1,545,5,0,1
2626,26,1,1,1,546,5,0,1
2626,97,2,1,6,546,18,1,1
2626,315,1,1,6,546,18,1,1
2626,513,2,1,6,546,18,1,1
2626,753,1,1,6,546,18,1,1
2626,756,1,1,6,546,18,1,1
2626,1014,1,1,6,546,18,1,1
2626,1206,1,1,1,546,5,0,1
2626,1373,1,1,1,546,5,0,1
2626,1377,1,1,1,546,5,0,1
2626,1565,1,1,6,546,18,1,1
2626,2627,1,1,6,546,18,1,1
2626,2628,1,1,6,546,18,1,1
2626,2629,1,1,6,546,18,1,1
2630,240,2,12,1,547,5,1,1
2630,246,1,12,1,547,5,1,1
2630,372,1,12,1,547,5,1,1
2630,404,1,12,1,547,5,1,1
2630,650,1,12,1,547,5,1,1
2630,773,1,12,1,547,5,1,1
2630,943,1,12,1,547,5,1,1
2630,1391,1,12,1,547,5,1,1
2630,1677,1,12,1,547,5,1,1
2630,2394,1,12,1,547,5,1,1
2630,2416,1,12,1,547,5,1,1
2630,2631,1,12,1,547,5,1,1
2630,2632,1,12,1,547,5,1,1
2630,2633,1,12,1,547,5,1,1
2630,2634,1,12,1,547,5,1,1
2635,1,2,12,1,548,5,1,1
2635,77,1,12,1,548,5,1,1
2635,110,1,12,6,548,18,1,1
2635,115,1,12,6,548,18,1,1
2635,134,1,12,6,548,18,1,1
2635,197,1,12,6,548,18,1,1
2635,228,2,12,6,548,18,1,1
2635,689,1,12,6,548,18,1,1
2635,1087,1,12,6,548,18,1,1
2635,1211,1,12,1,548,5,1,1
2635,1742,1,12,6,548,18,1,1
2635,1948,1,12,6,548,18,1,1
2635,1949,1,12,6,548,18,1,1
2635,2636,1,12,6,548,18,1,1
2637,20,2,2,1,549,5,1,1
2637,102,1,2,6,549,18,1,1
2637,143,1,2,6,549,18,1,1
2637,148,1,2,6,549,18,1,1
2637,155,1,2,6,549,18,1,1
2637,283,1,2,1,549,5,1,1
2637,624,1,2,1,549,5,1,1
2637,649,1,2,1,549,5,1,1
2637,817,1,2,1,549,5,1,1
2637,2638,1,2,1,549,5,1,1
2637,2639,2,2,1,549,5,1,1
2637,2640,1,2,1,549,5,1,1
2637,2641,1,2,1,549,5,1,1
2637,2642,1,2,1,549,5,1,1
2643,3,1,21,1,550,5,1,1
2643,4,2,21,2,550,1,1,1
2643,8,1,21,1,550,5,1,1
2643,171,2,21,10,550,17,1,1
2643,283,1,21,1,550,5,1,1
2643,559,2,21,2,550,1,1,1
2643,908,1,21,10,550,17,1,1
2643,1178,1,21,1,550,5,1,1
2643,1955,1,21,10,550,17,1,1
2643,2102,1,21,2,550,1,1,1
2643,2639,2,21,1,550,5,1,1
2643,2644,1,21,2,550,1,1,1
2645,113,2,4,6,551,18,1,1
2645,468,1,4,6,551,18,1,1
2645,516,1,4,12,551,10,1,1
2645,595,1,4,12,551,10,1,1
2645,599,1,4,12,551,10,1,1
2645,953,3,4,6,551,18,1,1
2645,1015,1,4,6,551,18,1,1
2645,2116,1,4,12,551,10,1,1
2645,2646,1,4,12,551,10,1,1
2645,2647,1,4,12,551,10,1,1
2645,2648,1,4,12,551,10,1,1
2645,2649,1,4,6,551,18,1,1
2645,2650,1,4,12,551,10,1,1
2651,15,1,43,4,552,3,1,1
2651,21,1,43,4,552,3,1,1
2651,30,1,43,9,552,8,1,1
2651,31,2,43,4,552,3,1,1
2651,437,1,43,6,552,18,1,1
2651,439,2,43,17,552,26,1,1
2651,516,1,43,12,552,10,1,1
2651,745,1,43,12,552,10,1,1
2651,1309,1,43,9,552,8,1,1
2651,1310,1,43,9,552,8,1,1
2651,1312,1,43,12,552,10,1,1
2651,1313,1,43,9,552,8,1,1
2651,2652,1,43,9,552,8,1,1
2651,2653,1,43,17,552,26,1,1
2654,29,1,53,8,553,7,1,1
2654,31,1,53,4,553,3,1,1
2654,41,1,53,9,553,8,1,1
2654,69,1,53,8,553,7,1,1
2654,92,2,53,9,553,8,1,1
2654,124,1,53,18,553,23,1,1
2654,586,1,53,9,553,8,1,1
2654,748,1,53,12,553,10,1,1
2654,875,1,53,12,553,10,1,1
2654,1007,1,53,10,553,17,1,1
2654,1549,1,53,9,553,8,1,1
2654,2030,1,53,12,553,10,1,1
2654,2140,2,53,9,553,8,1,1
2654,2142,1,53,9,553,8,1,1
2655,82,1,2,6,554,18,1,1
2655,312,1,2,6,554,18,1,1
2655,318,1,2,6,554,18,1,1
2655,820,1,2,6,554,18,1,1
2655,822,2,2,1,554,5,1,1
2655,823,1,2,1,554,5,1,1
2655,831,1,2,6,554,18,1,1
2655,836,1,2,1,554,5,1,1
2655,1370,1,2,6,554,18,1,1
2655,1543,2,2,6,554,18,1,1
2655,2276,1,2,6,554,18,1,1
2655,2464,1,2,6,554,18,1,1
2655,2656,1,2,6,554,18,1,1
2655,2657,1,2,6,554,18,1,1
2658,409,2,6,6,555,18,0,1
2658,806,2,6,6,555,18,0,1
2658,866,4,6,6,555,18,0,1
2658,953,2,6,6,555,18,0,1
2658,1440,1,6,6,555,18,0,1
2658,1442,1,6,6,555,18,0,1
2658,1514,1,6,6,555,18,0,1
2658,2659,2,6,6,555,18,0,1
2658,2660,1,6,6,555,18,0,1
2661,20,1,22,1,556,5,1,1
2661,26,1,22,1,556,5,1,1
2661,102,1,22,6,556,18,1,1
2661,197,1,22,6,556,18,1,1
2661,284,1,22,1,556,5,1,1
2661,285,1,22,12,556,10,1,1
2661,294,1,22,2,556,1,1,1
2661,529,1,22,1,556,5,1,1
2661,750,1,22,12,556,10,1,1
2661,1030,1,22,2,556,1,1,1
2661,1605,2,22,2,556,1,1,1
2661,2273,1,22,1,556,5,1,1
2661,2501,1,22,2,556,1,1,1
2661,2502,1,22,2,556,1,1,1
2661,2662,1,22,1,556,5,1,1
2663,82,3,11,6,557,18,1,1
2663,158,1,11,6,557,18,1,1
2663,616,1,11,6,557,18,1,1
2663,1215,2,11,6,557,18,1,1
2663,1219,1,11,12,557,10,1,1
2663,1368,1,11,6,557,18,1,1
2663,1616,1,11,12,557,10,1,1
2663,1920,1,11,12,557,10,1,1
2663,2052,1,11,12,557,10,1,1
2663,2195,2,11,12,557,10,1,1
2663,2612,1,11,6,557,18,1,1
2663,2664,1,11,12,557,10,1,1
2665,15,1,10,4,558,3,1,1
2665,29,1,10,8,558,7,1,1
2665,75,1,10,8,558,7,1,1
2665,82,1,10,6,558,18,1,1
2665,135,2,10,8,558,7,1,1
2665,197,2,10,6,558,18,1,1
2665,546,1,10,4,558,3,1,1
2665,1089,1,10,6,558,18,1,1
2665,1702,1,10,8,558,7,1,1
2665,1855,1,10,8,558,7,1,1
2665,2466,1,10,4,558,3,1,1
2665,2666,1,10,4,558,3,1,1
2665,2667,1,10,4,558,3,1,1
2665,2668,1,10,22,558,57,1,1
2669,56,1,14,8,559,7,1,1
2669,160,1,14,12,559,10,1,1
2669,235,1,14,8,559,7,1,1
2669,436,1,14,4,559,3,1,1
2669,731,1,14,6,559,18,1,1
2669,909,1,14,12,559,10,1,1
2669,913,1,14,12,559,10,1,1
2669,1007,1,14,10,559,17,1,1
2669,1228,1,14,8,559,7,1,1
2669,1522,2,14,12,559,10,1,1
2669,1935,1,14,12,559,10,1,1
2669,1938,1,14,12,559,10,1,1
2669,2027,1,14,12,559,10,1,1
2669,2670,1,14,12,559,10,1,1
2669,2671,1,14,12,559,10,1,1
2672,31,1,6,4,560,3,1,1
2672,118,1,6,6,560,18,0,1
2672,205,1,6,6,560,18,0,1
2672,207,1,6,6,560,18,0,1
2672,647,1,6,6,560,18,0,1
2672,700,1,6,3,560,20,1,1
2672,701,1,6,8,560,7,1,1
2672,703,1,6,3,560,20,1,1
2672,1059,1,6,4,560,3,1,1
2672,1324,1,6,4,560,3,1,1
2672,1455,1,6,4,560,3,1,1
2672,1790,1,6,8,560,7,1,1
2672,1865,1,6,3,560,20,1,1
2672,2673,1,6,3,560,20,1,1
2672,2674,1,6,22,560,57,1,1
2672,2675,1,6,22,560,57,1,1
2676,92,2,25,9,561,8,1,1
2676,161,1,25,16,561,28,1,1
2676,207,1,25,6,561,18,1,1
2676,255,1,25,9,561,8,1,1
2676,488,1,25,16,561,28,1,1
2676,515,1,25,12,561,10,1,1
2676,545,1,25,6,561,18,1,1
2676,708,2,25,16,561,28,1,1
2676,711,1,25,9,561,8,1,1
2676,747,1,25,12,561,10,1,1
2676,748,1,25,12,561,10,1,1
2676,749,1,25,12,561,10,1,1
2676,905,1,25,12,561,10,1,1
2676,1387,1,25,12,561,10,1,1
2677,29,1,15,8,562,7,1,1
2677,87,1,15,16,562,28,1,1
2677,90,1,15,9,562,8,1,1
2677,351,1,15,10,562,17,1,1
2677,352,2,15,16,562,28,1,1
2677,357,1,15,16,562,28,1,1
2677,437,1,15,6,562,18,1,1
2677,439,1,15,17,562,26,1,1
2677,742,1,15,9,562,8,1,1
2677,744,1,15,9,562,8,1,1
2677,777,1,15,8,562,7,1,1
2677,787,1,15,12,562,10,1,1
2677,948,1,15,4,562,3,1,1
2677,1824,1,15,8,562,7,1,1
2677,2504,1,15,12,562,10,1,1
2678,15,1,1,4,563,3,1,1
2678,26,2,1,1,563,5,0,1
2678,114,1,1,1,563,5,0,1
2678,302,1,1,1,563,5,0,1
2678,304,2,1,1,563,5,0,1
2678,305,1,1,1,563,5,0,1
2678,440,1,1,22,563,57,1,1
2678,936,1,1,6,563,18,1,1
2678,940,1,1,1,563,5,0,1
2678,1597,1,1,5,563,264,1,1
2678,1600,3,1,1,563,5,0,1
2678,2399,1,1,22,563,57,1,1
2679,47,1,32,9,564,8,1,1
2679,48,1,32,9,564,8,1,1
2679,86,1,32,10,564,17,1,1
2679,94,1,32,10,564,17,1,1
2679,274,1,32,9,564,8,1,1
2679,399,1,32,10,564,17,1,1
2679,462,1,32,9,564,8,1,1
2679,761,1,32,6,564,18,1,1
2679,998,1,32,10,564,17,1,1
2679,1279,1,32,17,564,26,1,1
2679,1663,1,32,17,564,26,1,1
2679,1664,1,32,17,564,26,1,1
2679,1697,1,32,17,564,26,1,1
2679,1720,1,32,6,564,18,1,1
2679,2109,1,32,6,564,18,1,1
2679,2680,1,32,11,564,565,1,1
2681,545,2,10,6,566,18,1,1
2681,573,1,10,12,566,10,1,1
2681,810,1,10,6,566,18,1,1
2681,953,1,10,6,566,18,1,1
2681,1490,1,10,6,566,18,1,1
2681,1852,1,10,12,566,10,1,1
2681,2682,2,10,12,566,10,1,1
2681,2683,2,10,6,566,18,1,1
2681,2684,1,10,12,566,10,1,1
2681,2685,1,10,6,566,18,1,1
2681,2686,1,10,12,566,10,1,1
2681,2687,1,10,12,566,10,1,1
2681,2688,1,10,6,566,18,1,1
2689,185,1,12,10,567,17,1,1
2689,235,2,12,8,567,7,1,1
2689,798,1,12,6,567,18,1,1
2689,1228,1,12,8,567,7,1,1
2689,1393,1,12,10,567,17,1,1
2689,1467,1,12,6,567,18,1,1
2689,1598,1,12,10,567,17,1,1
2689,1855,1,12,8,567,7,1,1
2689,2191,1,12,11,567,418,1,1
2689,2690,2,12,6,567,18,1,1
2689,2691,1,12,11,567,418,1,1
2689,2692,1,12,6,567,18,1,1
2689,2693,1,12,10,567,17,1,1
2689,2694,1,12,6,567,18,1,1
2695,124,2,39,18,568,23,1,1
2695,172,1,39,4,568,3,1,1
2695,174,1,39,4,568,3,1,1
2695,176,1,39,22,568,57,1,1
2695,178,1,39,4,568,3,1,1
2695,235,2,39,8,568,7,1,1
2695,417,1,39,8,568,7,1,1
2695,562,1,39,3,568,20,1,1
2695,1144,1,39,8,568,7,1,1
2695,2696,1,39,22,568,57,1,1
2695,2697,1,39,8,568,7,1,1
2695,2698,1,39,8,568,7,1,1
2695,2699,1,39,8,568,7,1,1
2695,2700,1,39,4,568,3,1,1
2701,71,2,6,3,569,20,1,1
2701,75,2,6,8,569,7,1,1
2701,235,3,6,8,569,7,1,1
2701,328,1,6,8,569,7,1,1
2701,508,1,6,3,569,20,1,1
2701,593,1,6,8,569,7,1,1
2701,597,1,6,8,569,7,1,1
2701,605,1,6,8,569,7,1,1
2701,777,1,6,8,569,7,1,1
2701,782,1,6,8,569,7,1,1
2701,1349,1,6,3,569,20,1,1
2701,2702,1,6,3,569,20,1,1
2703,1,1,4,1,570,5,1,1
2703,80,1,4,10,570,17,1,1
2703,134,1,4,6,570,18,1,1
2703,449,1,4,1,570,5,1,1
2703,451,1,4,10,570,17,1,1
2703,480,1,4,2,570,1,1,1
2703,713,2,4,12,570,10,1,1
2703,896,1,4,2,570,1,1,1
2703,914,1,4,10,570,17,1,1
2703,963,2,4,12,570,10,1,1
2703,1742,1,4,6,570,18,1,1
2703,2462,1,4,10,570,17,1,1
2703,2704,1,4,11,570,140,1,1
2703,2705,1,4,10,570,17,1,1
2706,658,4,1,1,571,5,0,1
2706,664,5,1,1,571,5,0,1
2706,1336,3,1,1,571,5,0,1
2706,1533,2,1,1,571,5,0,1
2706,1534,2,1,1,571,5,0,1
2707,15,1,1,4,572,3,1,1
2707,316,1,1,6,572,18,1,1
2707,319,1,1,6,572,18,1,1
2707,344,1,1,6,572,18,1,1
2707,389,1,1,22,572,57,1,1
2707,609,1,1,6,572,18,1,1
2707,611,1,1,6,572,18,1,1
2707,803,1,1,6,572,18,1,1
2707,1554,1,1,6,572,18,1,1
2707,1555,1,1,6,572,18,1,1
2707,1872,1,1,6,572,18,1,1
2707,2015,1,1,22,572,57,1,1
2707,2246,1,1,6,572,18,1,1
2707,2570,1,1,4,572,3,1,1
2707,2708,2,1,6,572,18,1,1
2709,29,1,39,8,573,7,1,1
2709,124,1,39,18,573,23,1,1
2709,174,1,39,4,573,3,1,1
2709,181,1,39,4,573,3,1,1
2709,558,1,39,5,573,79,1,1
2709,603,1,39,3,573,20,1,1
2709,623,1,39,10,573,17,1,1
2709,667,1,39,1,573,5,1,1
2709,673,1,39,1,573,5,1,1
2709,715,1,39,22,573,57,1,1
2709,1145,1,39,2,573,1,1,1
2709,1149,1,39,8,573,7,1,1
2709,2281,1,39,4,573,3,1,1
2709,2405,1,39,4,573,3,1,1
2709,2710,1,39,22,573,57,1,1
2709,2711,1,39,8,573,7,1,1
2712,29,4,4,8,574,7,1,1
2712,337,5,4,8,574,7,1,1
2712,377,2,4,8,574,7,1,1
2712,1249,2,4,8,574,7,1,1
2712,2087,3,4,8,574,7,1,1
2713,97,1,2,6,575,18,1,1
2713,197,5,2,6,575,18,1,1
2713,216,1,2,6,575,18,1,1
2713,272,4,2,6,575,18,1,1
2713,1543,3,2,6,575,18,1,1
2713,2057,1,2,6,575,18,1,1
2713,2058,1,2,6,575,18,1,1
2714,75,4,11,8,576,7,1,1
2714,140,2,11,8,576,7,1,1
2714,179,1,11,8,576,7,1,1
2714,235,2,11,8,576,7,1,1
2714,332,3,11,8,576,7,1,1
2714,417,1,11,8,576,7,1,1
2714,1163,2,11,8,576,7,1,1
2714,2699,1,11,8,576,7,1,1
2715,104,1,6,8,577,7,1,1
2715,171,2,6,10,577,17,1,1
2715,186,1,6,10,577,17,1,1
2715,235,2,6,8,577,7,1,1
2715,337,1,6,8,577,7,1,1
2715,718,1,6,3,577,20,1,1
2715,1249,1,6,8,577,7,1,1
2715,1268,1,6,8,577,7,1,1
2715,1366,1,6,8,577,7,1,1
2715,1914,2,6,3,577,20,1,1
2715,2022,1,6,10,577,17,1,1
2715,2716,1,6,3,577,20,1,1
2715,2717,1,6,3,577,20,1,1
2718,207,1,4,6,578,18,1,1
2718,667,1,4,1,578,5,1,1
2718,735,1,4,6,578,18,1,1
2718,848,2,4,2,578,1,1,1
2718,850,1,4,2,578,1,1,1
2718,852,1,4,2,578,1,1,1
2718,1193,1,4,1,578,5,1,1
2718,1200,1,4,1,578,5,1,1
2718,1307,1,4,12,578,10,1,1
2718,1495,2,4,2,578,1,1,1
2718,1496,1,4,1,578,5,1,1
2718,1497,1,4,12,578,10,1,1
2718,1499,1,4,1,578,5,1,1
2718,2719,1,4,1,578,5,1,1
2720,54,1,14,2,579,1,1,1
2720,55,3,14,2,579,1,1,1
2720,302,2,14,1,579,5,1,1
2720,769,1,14,2,579,1,1,1
2720,771,1,14,2,579,1,1,1
2720,817,2,14,1,579,5,1,1
2720,1098,2,14,2,579,1,1,1
2720,1195,1,14,2,579,1,1,1
2720,1462,1,14,2,579,1,1,1
2720,1829,1,14,2,579,1,1,1
2720,1832,1,14,2,579,1,1,1
2721,75,2,2,8,580,7,1,1
2721,99,1,2,10,580,17,1,1
2721,113,3,2,6,580,18,1,1
2721,331,1,2,4,580,3,1,1
2721,384,1,2,4,580,3,1,1
2721,544,3,2,22,580,57,1,1
2721,594,1,2,4,580,3,1,1
2721,1634,1,2,8,580,7,1,1
2721,1908,1,2,22,580,57,1,1
2721,2443,1,2,8,580,7,1,1
2721,2722,1,2,3,580,20,1,1
2723,29,1,4,8,581,7,1,1
2723,31,1,4,4,581,3,0,1
2723,69,2,4,8,581,7,1,1
2723,113,1,4,6,581,18,1,1
2723,713,2,4,12,581,10,1,1
2723,1025,1,4,6,581,18,1,1
2723,1598,1,4,10,581,17,1,1
2723,1688,1,4,6,581,18,1,1
2723,2062,2,4,12,581,10,1,1
2723,2303,1,4,6,581,18,1,1
2723,2724,1,4,12,581,10,1,1
2723,2725,1,4,6,581,18,1,1
2723,2726,1,4,12,581,10,1,1
2727,29,5,3,8,582,7,1,1
2727,75,3,3,8,582,7,1,1
2727,302,1,3,1,582,5,1,1
2727,521,1,3,2,582,1,1,1
2727,672,1,3,8,582,7,1,1
2727,920,1,3,8,582,7,1,1
2727,1232,1,3,5,582,188,1,1
2727,1335,1,3,10,582,17,1,1
2727,1630,1,3,2,582,1,1,1
2727,1791,1,3,8,582,7,1,1
2728,29,4,36,8,583,7,1,1
2728,124,4,36,18,583,23,1,1
2728,174,3,36,4,583,3,1,1
2728,602,2,36,8,583,7,1,1
2728,2405,1,36,4,583,3,1,1
2728,2729,2,36,4,583,3,1,1
2730,30,2,20,9,584,8,1,1
2730,82,1,20,6,584,18,1,1
2730,87,1,20,16,584,28,1,1
2730,197,2,20,6,584,18,1,1
2730,488,2,20,16,584,28,1,1
2730,531,1,20,12,584,10,1,1
2730,725,1,20,16,584,28,1,1
2730,744,1,20,9,584,8,1,1
2730,1201,1,20,12,584,10,1,1
2730,1254,1,20,9,584,8,1,1
2730,1513,1,20,12,584,10,1,1
2730,1975,1,20,6,584,18,1,1
2730,2080,1,20,12,584,10,1,1
2731,97,1,41,6,585,18,1,1
2731,125,2,41,12,585,10,1,1
2731,359,2,41,12,585,10,1,1
2731,747,1,41,12,585,10,1,1
2731,907,2,41,38,585,128,1,1
2731,1124,2,41,6,585,18,1,1
2731,1152,1,41,12,585,10,1,1
2731,1306,1,41,12,585,10,1,1
2731,1863,1,41,12,585,10,1,1
2731,2270,1,41,12,585,10,1,1
2731,2732,1,41,12,585,10,1,1
2731,2733,1,41,12,585,10,1,1
2734,180,2,1,10,586,17,1,1
2734,240,2,1,1,586,5,0,1
2734,283,1,1,1,586,5,0,1
2734,649,1,1,1,586,5,0,1
2734,814,1,1,1,586,5,0,1
2734,816,2,1,1,586,5,0,1
2734,817,1,1,1,586,5,0,1
2734,943,1,1,1,586,5,0,1
2734,1233,1,1,1,586,5,0,1
2734,2423,1,1,10,586,17,1,1
2734,2735,1,1,10,586,17,1,1
2734,2736,1,1,1,586,5,0,1
2734,2737,1,1,1,586,5,0,1
2738,26,2,19,1,587,5,1,1
2738,30,1,19,9,587,8,1,1
2738,36,1,19,9,587,8,1,1
2738,81,1,19,16,587,28,1,1
2738,87,1,19,16,587,28,1,1
2738,277,1,19,17,587,26,1,1
2738,401,1,19,1,587,5,1,1
2738,739,1,19,6,587,18,1,1
2738,1051,1,19,1,587,5,1,1
2738,1279,1,19,17,587,26,1,1
2738,1335,1,19,10,587,17,1,1
2738,2072,1,19,6,587,18,1,1
2738,2418,1,19,16,587,28,1,1
2738,2420,1,19,10,587,17,1,1
2738,2739,1,19,17,587,26,1,1
2740,82,2,2,6,588,18,1,1
2740,93,1,2,6,588,18,1,1
2740,158,1,2,6,588,18,1,1
2740,168,1,2,6,588,18,1,1
2740,1025,1,2,6,588,18,1,1
2740,1215,2,2,6,588,18,1,1
2740,1554,1,2,6,588,18,1,1
2740,1555,1,2,6,588,18,1,1
2740,1872,1,2,6,588,18,1,1
2740,2040,1,2,6,588,18,1,1
2740,2246,1,2,6,588,18,1,1
2740,2276,1,2,6,588,18,1,1
2740,2708,2,2,6,588,18,1,1
2741,80,1,23,10,589,17,1,1
2741,81,2,23,16,589,28,1,1
2741,87,1,23,16,589,28,1,1
2741,158,1,23,6,589,18,1,1
2741,168,1,23,6,589,18,1,1
2741,278,1,23,6,589,18,1,1
2741,357,1,23,16,589,28,1,1
2741,1582,1,23,16,589,28,1,1
2741,1585,1,23,9,589,8,1,1
2741,1724,1,23,10,589,17,1,1
2741,1761,1,23,12,589,10,1,1
