kB,kA,q,w,horizon,observer_init,n_rec_B,n_A_states,n_joint_states,n_schedules,logRecB_bits,memory_bits,cut_bits,physical_bound_bits,signature_classes,signature_bits,zero_error_code_size,zero_error_exact,zero_error_bits,shannon_capacity_bits,zero_error_over_volume,capacity_over_volume,capacity_per_boundary_symbol,nontrivial_sccs,interface,seed,extra_B,extra_A
3,2,4,1,1,zero,21,16,1024,12,4.392317422778761,4.0,2.0,2.0,6,2.584962500721156,2,True,1.0,1.2539288830456192,0.227670248696953,0.2854823006512886,0.6269644415228096,2,"((0, 0),)",27801,3,2
3,2,4,1,2,zero,21,16,1024,12,4.392317422778761,4.0,4.0,4.0,4,2.0,1,True,0.0,0.7452536807266802,0.0,0.16967209083336288,0.3726268403633401,2,"((0, 0),)",27801,3,2
3,2,4,1,3,zero,21,16,1024,12,4.392317422778761,4.0,6.0,4.0,4,2.0,1,True,0.0,0.5505305046037439,0.0,0.12533941689839337,0.27526525230187193,2,"((0, 0),)",27801,3,2
3,2,4,1,1,zero,32,16,1024,12,5.0,4.0,2.0,2.0,6,2.584962500721156,2,True,1.0,1.36868786413063,0.2,0.273737572826126,0.684343932065315,2,"((0, 0),)",27802,3,2
3,2,4,1,2,zero,32,16,1024,12,5.0,4.0,4.0,4.0,6,2.584962500721156,1,True,0.0,0.839016088853186,0.0,0.1678032177706372,0.419508044426593,2,"((0, 0),)",27802,3,2
3,2,4,1,3,zero,32,16,1024,12,5.0,4.0,6.0,4.0,4,2.0,1,True,0.0,0.6803449214835509,0.0,0.13606898429671016,0.34017246074177543,2,"((0, 0),)",27802,3,2
3,2,4,1,1,zero,25,16,1024,12,4.643856189774724,4.0,2.0,2.0,11,3.4594316186372973,3,True,1.584962500721156,1.584962382023634,0.3413030972429926,0.34130307168287255,0.792481191011817,2,"((0, 0),)",27803,3,2
3,2,4,1,2,zero,25,16,1024,12,4.643856189774724,4.0,4.0,4.0,14,3.807354922057604,1,True,0.0,0.9548526097735882,0.0,0.20561631772234285,0.4774263048867941,2,"((0, 0),)",27803,3,2
3,2,4,1,3,zero,25,16,1024,12,4.643856189774724,4.0,6.0,4.0,7,2.807354922057604,1,True,0.0,0.4673391616465286,0.0,0.10063601079541601,0.2336695808232643,2,"((0, 0),)",27803,3,2
3,2,4,1,1,zero,20,16,1024,12,4.321928094887363,4.0,2.0,2.0,5,2.321928094887362,2,True,1.0,1.0132287366082369,0.23137821315975915,0.2344390545985341,0.5066143683041184,2,"((0, 0),)",27804,3,2
3,2,4,1,2,zero,20,16,1024,12,4.321928094887363,4.0,4.0,4.0,5,2.321928094887362,1,True,0.0,0.8075096447807388,0.0,0.1868401387186392,0.4037548223903694,2,"((0, 0),)",27804,3,2
3,2,4,1,3,zero,20,16,1024,12,4.321928094887363,4.0,6.0,4.0,7,2.807354922057604,1,True,0.0,0.6964539644265798,0.0,0.16114427383705252,0.3482269822132899,2,"((0, 0),)",27804,3,2
3,2,4,1,1,zero,32,16,1024,12,5.0,4.0,2.0,2.0,10,3.321928094887362,3,True,1.584962500721156,1.5849625006081238,0.3169925001442312,0.3169925001216248,0.7924812503040619,2,"((0, 0),)",27805,3,2
3,2,4,1,2,zero,32,16,1024,12,5.0,4.0,4.0,4.0,10,3.321928094887362,1,True,0.0,0.630385656496559,0.0,0.1260771312993118,0.3151928282482795,2,"((0, 0),)",27805,3,2
3,2,4,1,3,zero,32,16,1024,12,5.0,4.0,6.0,4.0,1,0.0,1,True,0.0,0.2909366596108848,0.0,0.058187331922176955,0.1454683298054424,2,"((0, 0),)",27805,3,2
3,2,4,1,1,zero,30,16,1024,12,4.906890595608519,4.0,2.0,2.0,3,1.584962500721156,1,True,0.0,0.6210824706132565,0.0,0.12657353134571653,0.31054123530662825,2,"((0, 0),)",27806,3,2
3,2,4,1,2,zero,30,16,1024,12,4.906890595608519,4.0,4.0,4.0,5,2.321928094887362,1,True,0.0,0.4561586444252707,0.0,0.09296287242138951,0.22807932221263535,2,"((0, 0),)",27806,3,2
3,2,4,1,3,zero,30,16,1024,12,4.906890595608519,4.0,6.0,4.0,3,1.584962500721156,1,True,0.0,0.21039533879109965,0.0,0.042877527976555155,0.10519766939554982,2,"((0, 0),)",27806,3,2
3,2,4,1,1,zero,16,16,1024,12,4.0,4.0,2.0,2.0,4,2.0,1,True,0.0,0.6609640474436637,0.0,0.16524101186091592,0.33048202372183183,2,"((0, 0),)",27807,3,2
3,2,4,1,2,zero,16,16,1024,12,4.0,4.0,4.0,4.0,7,2.807354922057604,1,True,0.0,0.5288032377978642,0.0,0.13220080944946605,0.2644016188989321,2,"((0, 0),)",27807,3,2
3,2,4,1,3,zero,16,16,1024,12,4.0,4.0,6.0,4.0,6,2.584962500721156,1,True,0.0,0.4263979537385633,0.0,0.10659948843464083,0.21319897686928166,2,"((0, 0),)",27807,3,2
3,2,4,1,1,zero,24,16,1024,12,4.584962500721156,4.0,2.0,2.0,2,1.0,1,True,0.0,0.32192809437149583,0.0,0.07021389909314649,0.16096404718574792,2,"((0, 0),)",27808,3,2
3,2,4,1,2,zero,24,16,1024,12,4.584962500721156,4.0,4.0,4.0,2,1.0,1,True,0.0,0.21841315141700118,0.0,0.047636845750133744,0.10920657570850059,2,"((0, 0),)",27808,3,2
3,2,4,1,3,zero,24,16,1024,12,4.584962500721156,4.0,6.0,4.0,1,0.0,1,True,0.0,0.06236510527943805,0.0,0.013602097131574974,0.031182552639719027,2,"((0, 0),)",27808,3,2
3,2,4,1,1,zero,21,16,1024,12,4.392317422778761,4.0,2.0,2.0,4,2.0,2,True,1.0,1.0246170056630293,0.227670248696953,0.23327480849842916,0.5123085028315146,2,"((0, 0),)",27809,3,2
3,2,4,1,2,zero,21,16,1024,12,4.392317422778761,4.0,4.0,4.0,3,1.584962500721156,1,True,0.0,0.6343810957116874,0.0,0.1444297018293254,0.3171905478558437,2,"((0, 0),)",27809,3,2
3,2,4,1,3,zero,21,16,1024,12,4.392317422778761,4.0,6.0,4.0,3,1.584962500721156,1,True,0.0,0.3196810352553397,0.0,0.07278186080028258,0.15984051762766985,2,"((0, 0),)",27809,3,2
3,2,4,1,1,zero,25,16,1024,12,4.643856189774724,4.0,2.0,2.0,6,2.584962500721156,2,True,1.0,1.3686878642457887,0.21533827903669653,0.2947308892250999,0.6843439321228943,2,"((0, 0),)",27810,3,2
3,2,4,1,2,zero,25,16,1024,12,4.643856189774724,4.0,4.0,4.0,2,1.0,1,True,0.0,0.8534340083410571,0.0,0.18377701062755294,0.42671700417052855,2,"((0, 0),)",27810,3,2
3,2,4,1,3,zero,25,16,1024,12,4.643856189774724,4.0,6.0,4.0,2,1.0,1,True,0.0,0.6372855417621405,0.0,0.13723197181802813,0.31864277088107024,2,"((0, 0),)",27810,3,2
3,2,4,1,1,zero,19,16,1024,12,4.247927513443585,4.0,2.0,2.0,4,2.0,2,True,1.0,0.9999999998796517,0.23540891336663824,0.23540891333830719,0.49999999993982586,2,"((0, 0),)",27811,3,2
3,2,4,1,2,zero,19,16,1024,12,4.247927513443585,4.0,4.0,4.0,5,2.321928094887362,1,True,0.0,0.7445138352672751,0.0,0.17526519294669754,0.37225691763363755,2,"((0, 0),)",27811,3,2
3,2,4,1,3,zero,19,16,1024,12,4.247927513443585,4.0,6.0,4.0,4,2.0,1,True,0.0,0.567624395777687,0.0,0.1336238422104199,0.2838121978888435,2,"((0, 0),)",27811,3,2
3,2,4,1,1,zero,16,16,1024,12,4.0,4.0,2.0,2.0,4,2.0,1,True,0.0,0.5613846719161661,0.0,0.14034616797904154,0.2806923359580831,2,"((0, 0),)",27812,3,2
3,2,4,1,2,zero,16,16,1024,12,4.0,4.0,4.0,4.0,8,3.0,1,True,0.0,0.34415735841710304,0.0,0.08603933960427576,0.17207867920855152,2,"((0, 0),)",27812,3,2
3,2,4,1,3,zero,16,16,1024,12,4.0,4.0,6.0,4.0,8,3.0,1,True,0.0,0.2250357903991062,0.0,0.05625894759977655,0.1125178951995531,2,"((0, 0),)",27812,3,2
3,2,4,1,1,zero,24,16,1024,12,4.584962500721156,4.0,2.0,2.0,10,3.321928094887362,3,True,1.584962500721156,1.5849623802389061,0.3456871240434053,0.3456870977657095,0.7924811901194531,2,"((0, 0),)",27813,3,2
3,2,4,1,2,zero,24,16,1024,12,4.584962500721156,4.0,4.0,4.0,11,3.4594316186372973,2,True,1.0,1.1431835172844151,0.21810429198553155,0.24933323164684704,0.5715917586422076,2,"((0, 0),)",27813,3,2
3,2,4,1,3,zero,24,16,1024,12,4.584962500721156,4.0,6.0,4.0,5,2.321928094887362,1,True,0.0,0.8876158799778154,0.0,0.193592833057676,0.4438079399889077,2,"((0, 0),)",27813,3,2
3,2,4,1,1,zero,21,16,1024,12,4.392317422778761,4.0,2.0,2.0,12,3.584962500721156,1,True,0.0,1.2106424296057041,0.0,0.27562726303141405,0.6053212148028521,2,"((0, 0),)",27814,3,2
3,2,4,1,2,zero,21,16,1024,12,4.392317422778761,4.0,4.0,4.0,10,3.321928094887362,2,True,1.0,1.1825645410361778,0.227670248696953,0.2692347631579047,0.5912822705180889,2,"((0, 0),)",27814,3,2
3,2,4,1,3,zero,21,16,1024,12,4.392317422778761,4.0,6.0,4.0,5,2.321928094887362,2,True,1.0,1.0013556811512199,0.227670248696953,0.22797889696180498,0.5006778405756099,2,"((0, 0),)",27814,3,2
3,2,4,1,1,zero,9,16,1024,12,3.169925001442312,4.0,2.0,2.0,3,1.584962500721156,2,True,1.0,0.9999999999271635,0.31546487678572877,0.31546487676275137,0.49999999996358174,2,"((0, 0),)",27815,3,2
3,2,4,1,2,zero,9,16,1024,12,3.169925001442312,4.0,4.0,3.169925001442312,5,2.321928094887362,2,True,1.0,1.095416281798364,0.31546487678572877,0.345565362366602,0.547708140899182,2,"((0, 0),)",27815,3,2
3,2,4,1,3,zero,9,16,1024,12,3.169925001442312,4.0,6.0,3.169925001442312,6,2.584962500721156,2,True,1.0,1.0856685101713797,0.31546487678572877,0.34249028279135996,0.5428342550856898,2,"((0, 0),)",27815,3,2
3,3,4,1,1,zero,16,64,4096,36,4.0,6.0,2.0,2.0,11,3.4594316186372973,1,True,0.0,0.702663199326713,0.0,0.17566579983167824,0.3513315996633565,2,"((0, 0),)",29339,3,3
3,3,4,1,2,zero,16,64,4096,36,4.0,6.0,4.0,4.0,15,3.9068905956085187,1,True,0.0,1.0726337185504415,0.0,0.2681584296376104,0.5363168592752208,2,"((0, 0),)",29339,3,3
3,3,4,1,3,zero,16,64,4096,36,4.0,6.0,6.0,4.0,10,3.321928094887362,1,True,0.0,0.9963850767238511,0.0,0.24909626918096278,0.49819253836192556,2,"((0, 0),)",29339,3,3
3,3,4,1,1,zero,7,64,4096,36,2.807354922057604,6.0,2.0,2.0,4,2.0,1,True,0.0,0.7348405810136993,0.0,0.2617554963357145,0.36742029050684966,2,"((0, 0),)",29340,3,3
3,3,4,1,2,zero,7,64,4096,36,2.807354922057604,6.0,4.0,2.807354922057604,4,2.0,1,True,0.0,0.6223310457144078,0.0,0.22167879124392315,0.3111655228572039,2,"((0, 0),)",29340,3,3
3,3,4,1,3,zero,7,64,4096,36,2.807354922057604,6.0,6.0,2.807354922057604,5,2.321928094887362,1,True,0.0,0.8973357199383056,0.0,0.3196374326907758,0.4486678599691528,2,"((0, 0),)",29340,3,3
3,3,4,1,1,zero,25,64,4096,36,4.643856189774724,6.0,2.0,2.0,7,2.807354922057604,1,True,0.0,0.7709584700939293,0.0,0.1660168701587912,0.38547923504696463,2,"((0, 0),)",29341,3,3
3,3,4,1,2,zero,25,64,4096,36,4.643856189774724,6.0,4.0,4.0,13,3.700439718141092,1,True,0.0,0.4038976377265209,0.0,0.08697462221501612,0.20194881886326044,2,"((0, 0),)",29341,3,3
3,3,4,1,3,zero,25,64,4096,36,4.643856189774724,6.0,6.0,4.643856189774724,4,2.0,1,True,0.0,0.10991569419254106,0.0,0.023669056426545612,0.05495784709627053,2,"((0, 0),)",29341,3,3
3,3,4,1,1,zero,26,64,4096,36,4.700439718141092,6.0,2.0,2.0,5,2.321928094887362,1,True,0.0,0.6661410016912912,0.0,0.14171886921990642,0.3330705008456456,2,"((0, 0),)",29342,3,3
3,3,4,1,2,zero,26,64,4096,36,4.700439718141092,6.0,4.0,4.0,5,2.321928094887362,1,True,0.0,0.23617121093684737,0.0,0.05024449308973316,0.11808560546842368,2,"((0, 0),)",29342,3,3
3,3,4,1,3,zero,26,64,4096,36,4.700439718141092,6.0,6.0,4.700439718141092,3,1.584962500721156,1,True,0.0,0.0467633215623132,0.0,0.009948712113429027,0.0233816607811566,2,"((0, 0),)",29342,3,3
3,3,4,1,1,zero,21,64,4096,36,4.392317422778761,6.0,2.0,2.0,5,2.321928094887362,1,True,0.0,0.6629689416070406,0.0,0.15093830381403062,0.3314844708035203,2,"((0, 0),)",29343,3,3
3,3,4,1,2,zero,21,64,4096,36,4.392317422778761,6.0,4.0,4.0,8,3.0,1,True,0.0,0.44614288493968196,0.0,0.10157346156859347,0.22307144246984098,2,"((0, 0),)",29343,3,3
3,3,4,1,3,zero,21,64,4096,36,4.392317422778761,6.0,6.0,4.392317422778761,10,3.321928094887362,1,True,0.0,0.1995615949808473,0.0,0.045434237959650105,0.09978079749042365,2,"((0, 0),)",29343,3,3
3,3,4,1,1,zero,18,64,4096,36,4.169925001442312,6.0,2.0,2.0,5,2.321928094887362,1,True,0.0,0.6434921818518564,0.0,0.1543174473472023,0.3217460909259282,2,"((0, 0),)",29344,3,3
3,3,4,1,2,zero,18,64,4096,36,4.169925001442312,6.0,4.0,4.0,7,2.807354922057604,1,True,0.0,0.2670248839881343,0.0,0.06403589606426363,0.13351244199406714,2,"((0, 0),)",29344,3,3
3,3,4,1,3,zero,18,64,4096,36,4.169925001442312,6.0,6.0,4.169925001442312,2,1.0,1,True,0.0,0.09616295857507558,0.0,0.023061076288377922,0.04808147928753779,2,"((0, 0),)",29344,3,3
3,3,4,1,1,zero,33,64,4096,36,5.044394119358453,6.0,2.0,2.0,9,3.169925001442312,1,True,0.0,1.0168999959568508,0.0,0.20159011605662966,0.5084499979784254,2,"((0, 0),)",29345,3,3
3,3,4,1,2,zero,33,64,4096,36,5.044394119358453,6.0,4.0,4.0,13,3.700439718141092,1,True,0.0,0.37811174857812474,0.0,0.07495682130130883,0.18905587428906237,2,"((0, 0),)",29345,3,3
3,3,4,1,3,zero,33,64,4096,36,5.044394119358453,6.0,6.0,5.044394119358453,3,1.584962500721156,1,True,0.0,0.13773942055338323,0.0,0.027305443883694984,0.06886971027669161,2,"((0, 0),)",29345,3,3
3,3,4,1,1,zero,28,64,4096,36,4.807354922057604,6.0,2.0,2.0,8,3.0,1,True,0.0,0.8100933660016729,0.0,0.16851124560924732,0.40504668300083646,2,"((0, 0),)",29346,3,3
3,3,4,1,2,zero,28,64,4096,36,4.807354922057604,6.0,4.0,4.0,10,3.321928094887362,1,True,0.0,0.5598901243508524,0.0,0.11646531895989343,0.2799450621754262,2,"((0, 0),)",29346,3,3
3,3,4,1,3,zero,28,64,4096,36,4.807354922057604,6.0,6.0,4.807354922057604,7,2.807354922057604,1,True,0.0,0.34373169848522206,0.0,0.07150121096906673,0.17186584924261103,2,"((0, 0),)",29346,3,3
3,3,4,1,1,zero,28,64,4096,36,4.807354922057604,6.0,2.0,2.0,4,2.0,1,True,0.0,0.5456334734703638,0.0,0.11349972746277413,0.2728167367351819,2,"((0, 0),)",29347,3,3
3,3,4,1,2,zero,28,64,4096,36,4.807354922057604,6.0,4.0,4.0,10,3.321928094887362,1,True,0.0,0.38690822692952254,0.0,0.08048255916247626,0.19345411346476127,2,"((0, 0),)",29347,3,3
3,3,4,1,3,zero,28,64,4096,36,4.807354922057604,6.0,6.0,4.807354922057604,5,2.321928094887362,1,True,0.0,0.20995272772865306,0.0,0.0436732321895615,0.10497636386432653,2,"((0, 0),)",29347,3,3
3,3,4,1,1,zero,22,64,4096,36,4.459431618637297,6.0,2.0,2.0,13,3.700439718141092,2,True,1.0,1.138096448168316,0.22424382421757544,0.2552110998657028,0.569048224084158,2,"((0, 0),)",29348,3,3
3,3,4,1,2,zero,22,64,4096,36,4.459431618637297,6.0,4.0,4.0,17,4.087462841250339,1,True,0.0,0.48924601464800144,0.0,0.10971039730787577,0.24462300732400072,2,"((0, 0),)",29348,3,3
3,3,4,1,3,zero,22,64,4096,36,4.459431618637297,6.0,6.0,4.459431618637297,8,3.0,1,True,0.0,0.23763047808030346,0.0,0.053287167155377985,0.11881523904015173,2,"((0, 0),)",29348,3,3
3,3,4,1,1,zero,22,64,4096,36,4.459431618637297,6.0,2.0,2.0,3,1.584962500721156,1,True,0.0,0.5961875824631768,0.0,0.1336913834425739,0.2980937912315884,2,"((0, 0),)",29349,3,3
3,3,4,1,2,zero,22,64,4096,36,4.459431618637297,6.0,4.0,4.0,10,3.321928094887362,1,True,0.0,0.6478635451174162,0.0,0.14527939892828512,0.3239317725587081,2,"((0, 0),)",29349,3,3
3,3,4,1,3,zero,22,64,4096,36,4.459431618637297,6.0,6.0,4.459431618637297,14,3.807354922057604,1,True,0.0,0.3956326917896044,0.0,0.08871818779239425,0.1978163458948022,2,"((0, 0),)",29349,3,3
3,3,4,1,1,zero,26,64,4096,36,4.700439718141092,6.0,2.0,2.0,6,2.584962500721156,1,True,0.0,0.7211236569644479,0.0,0.15341621214315554,0.36056182848222396,2,"((0, 0),)",29350,3,3
3,3,4,1,2,zero,26,64,4096,36,4.700439718141092,6.0,4.0,4.0,17,4.087462841250339,1,True,0.0,0.3493707020097093,0.0,0.07432723807973371,0.17468535100485466,2,"((0, 0),)",29350,3,3
3,3,4,1,3,zero,26,64,4096,36,4.700439718141092,6.0,6.0,4.700439718141092,15,3.9068905956085187,1,True,0.0,0.10783452438833653,0.0,0.02294136950042249,0.053917262194168265,2,"((0, 0),)",29350,3,3
3,3,4,1,1,zero,18,64,4096,36,4.169925001442312,6.0,2.0,2.0,5,2.321928094887362,2,True,1.0,1.1699250013199383,0.23981246656813146,0.28056260026625884,0.5849625006599691,2,"((0, 0),)",29351,3,3
3,3,4,1,2,zero,18,64,4096,36,4.169925001442312,6.0,4.0,4.0,12,3.584962500721156,1,True,0.0,0.8095613889584494,0.0,0.1941429135244482,0.4047806944792247,2,"((0, 0),)",29351,3,3
3,3,4,1,3,zero,18,64,4096,36,4.169925001442312,6.0,6.0,4.169925001442312,12,3.584962500721156,1,True,0.0,0.7606844282578088,0.0,0.18242160902047397,0.3803422141289044,2,"((0, 0),)",29351,3,3
3,3,4,1,1,zero,14,64,4096,36,3.807354922057604,6.0,2.0,2.0,6,2.584962500721156,1,True,0.0,0.8530382521172241,0.0,0.22405010028752917,0.42651912605861203,2,"((0, 0),)",29352,3,3
3,3,4,1,2,zero,14,64,4096,36,3.807354922057604,6.0,4.0,3.807354922057604,9,3.169925001442312,1,True,0.0,0.3310394300802885,0.0,0.08694735238956532,0.16551971504014426,2,"((0, 0),)",29352,3,3
3,3,4,1,3,zero,14,64,4096,36,3.807354922057604,6.0,6.0,3.807354922057604,7,2.807354922057604,1,True,0.0,0.23611146464339355,0.0,0.06201456640553808,0.11805573232169678,2,"((0, 0),)",29352,3,3
3,3,4,1,1,zero,28,64,4096,36,4.807354922057604,6.0,2.0,2.0,6,2.584962500721156,1,True,0.0,0.7114687049826595,0.0,0.1479958764263951,0.35573435249132973,2,"((0, 0),)",29353,3,3
3,3,4,1,2,zero,28,64,4096,36,4.807354922057604,6.0,4.0,4.0,9,3.169925001442312,1,True,0.0,0.2534962458338887,0.0,0.0527309195896419,0.12674812291694434,2,"((0, 0),)",29353,3,3
3,3,4,1,3,zero,28,64,4096,36,4.807354922057604,6.0,6.0,4.807354922057604,2,1.0,1,True,0.0,0.04701493987179755,0.0,0.009779793802217251,0.023507469935898775,2,"((0, 0),)",29353,3,3
3,3,4,1,1,zero,26,64,4096,36,4.700439718141092,6.0,2.0,2.0,8,3.0,1,True,0.0,0.5937853446008227,0.0,0.12632548872164884,0.29689267230041133,2,"((0, 0),)",29354,3,3
3,3,4,1,2,zero,26,64,4096,36,4.700439718141092,6.0,4.0,4.0,16,4.0,1,True,0.0,0.3036584410279072,0.0,0.06460213495685391,0.1518292205139536,2,"((0, 0),)",29354,3,3
3,3,4,1,3,zero,26,64,4096,36,4.700439718141092,6.0,6.0,4.700439718141092,7,2.807354922057604,1,True,0.0,0.0775239891260317,0.0,0.016492922742277084,0.03876199456301585,2,"((0, 0),)",29354,3,3
3,3,4,1,1,zero,10,64,4096,36,3.321928094887362,6.0,2.0,2.0,5,2.321928094887362,1,True,0.0,0.8282064135515614,0.0,0.24931497308030798,0.4141032067757807,2,"((0, 0),)",29355,3,3
3,3,4,1,2,zero,10,64,4096,36,3.321928094887362,6.0,4.0,3.321928094887362,5,2.321928094887362,1,True,0.0,0.5312769957274085,0.0,0.15993031172019476,0.26563849786370425,2,"((0, 0),)",29355,3,3
3,3,4,1,3,zero,10,64,4096,36,3.321928094887362,6.0,6.0,3.321928094887362,6,2.584962500721156,1,True,0.0,0.42046131345669163,0.0,0.12657146736673971,0.21023065672834582,2,"((0, 0),)",29355,3,3
3,3,4,1,1,zero,25,64,4096,36,4.643856189774724,6.0,2.0,2.0,10,3.321928094887362,1,True,0.0,1.023709193270615,0.0,0.2204437759129392,0.5118545966353075,2,"((0, 0),)",29356,3,3
3,3,4,1,2,zero,25,64,4096,36,4.643856189774724,6.0,4.0,4.0,14,3.807354922057604,1,True,0.0,0.45084417073944866,0.0,0.09708400784075945,0.22542208536972433,2,"((0, 0),)",29356,3,3
3,3,4,1,3,zero,25,64,4096,36,4.643856189774724,6.0,6.0,4.643856189774724,3,1.584962500721156,1,True,0.0,0.21461616018690824,0.0,0.04621507458811281,0.10730808009345412,2,"((0, 0),)",29356,3,3
3,3,4,1,1,zero,22,64,4096,36,4.459431618637297,6.0,2.0,2.0,9,3.169925001442312,2,True,1.0,1.2889933350184315,0.22424382421757544,0.2890487948354995,0.6444966675092157,2,"((0, 0),)",29357,3,3
3,3,4,1,2,zero,22,64,4096,36,4.459431618637297,6.0,4.0,4.0,14,3.807354922057604,1,True,0.0,0.6567884522299664,0.0,0.14728075422999004,0.3283942261149832,2,"((0, 0),)",29357,3,3
3,3,4,1,3,zero,22,64,4096,36,4.459431618637297,6.0,6.0,4.459431618637297,12,3.584962500721156,1,True,0.0,0.24681956514482015,0.0,0.05534776317979346,0.12340978257241007,2,"((0, 0),)",29357,3,3
3,3,4,1,1,zero,28,64,4096,36,4.807354922057604,6.0,2.0,2.0,6,2.584962500721156,1,True,0.0,0.7978595700759324,0.0,0.1659664374716979,0.3989297850379662,2,"((0, 0),)",29358,3,3
3,3,4,1,2,zero,28,64,4096,36,4.807354922057604,6.0,4.0,4.0,17,4.087462841250339,1,True,0.0,0.41147235019993633,0.0,0.08559225538184757,0.20573617509996817,2,"((0, 0),)",29358,3,3
3,3,4,1,3,zero,28,64,4096,36,4.807354922057604,6.0,6.0,4.807354922057604,7,2.807354922057604,1,True,0.0,0.16019829332317623,0.0,0.033323583534083955,0.08009914666158811,2,"((0, 0),)",29358,3,3
4,2,4,1,1,zero,77,16,4096,48,6.266786540694901,4.0,2.0,2.0,6,2.584962500721156,2,True,1.0,1.1749926454855169,0.15957141566993818,0.1874952398418897,0.5874963227427584,2,"((0, 0),)",35987,4,2
4,2,4,1,2,zero,77,16,4096,48,6.266786540694901,4.0,4.0,4.0,7,2.807354922057604,1,True,0.0,0.8329140188813757,0.0,0.13290926912423875,0.41645700944068786,2,"((0, 0),)",35987,4,2
4,2,4,1,3,zero,77,16,4096,48,6.266786540694901,4.0,6.0,4.0,3,1.584962500721156,1,True,0.0,0.6733927971345828,0.0,0.10745424194070487,0.3366963985672914,2,"((0, 0),)",35987,4,2
4,2,4,1,1,zero,56,16,4096,48,5.807354922057604,4.0,2.0,2.0,4,2.0,1,True,0.0,1.158646238552608,0.0,0.19951359166146643,0.579323119276304,2,"((0, 0),)",35988,4,2
4,2,4,1,2,zero,56,16,4096,48,5.807354922057604,4.0,4.0,4.0,2,1.0,1,True,0.0,0.46304554348442795,0.0,0.079734328226725,0.23152277174221397,2,"((0, 0),)",35988,4,2
4,2,4,1,3,zero,56,16,4096,48,5.807354922057604,4.0,6.0,4.0,1,0.0,1,True,0.0,0.15453394501774495,0.0,0.026610039698243902,0.07726697250887248,2,"((0, 0),)",35988,4,2
4,2,4,1,1,zero,60,16,4096,48,5.906890595608519,4.0,2.0,2.0,7,2.807354922057604,1,True,0.0,0.6500593396731149,0.0,0.11005102077841122,0.32502966983655746,2,"((0, 0),)",35989,4,2
4,2,4,1,2,zero,60,16,4096,48,5.906890595608519,4.0,4.0,4.0,9,3.169925001442312,1,True,0.0,0.4993052278041113,0.0,0.08452928316893495,0.24965261390205565,2,"((0, 0),)",35989,4,2
4,2,4,1,3,zero,60,16,4096,48,5.906890595608519,4.0,6.0,4.0,7,2.807354922057604,1,True,0.0,0.2407944155071463,0.0,0.04076500344972786,0.12039720775357315,2,"((0, 0),)",35989,4,2
4,2,4,1,1,zero,74,16,4096,48,6.20945336562895,4.0,2.0,2.0,2,1.0,1,True,0.0,0.6620741534038815,0.0,0.10662358092076929,0.33103707670194077,2,"((0, 0),)",35990,4,2
4,2,4,1,2,zero,74,16,4096,48,6.20945336562895,4.0,4.0,4.0,4,2.0,1,True,0.0,0.2947302236717877,0.0,0.04746476160094887,0.14736511183589385,2,"((0, 0),)",35990,4,2
4,2,4,1,3,zero,74,16,4096,48,6.20945336562895,4.0,6.0,4.0,3,1.584962500721156,1,True,0.0,0.09245185822650744,0.0,0.01488888840654705,0.04622592911325372,2,"((0, 0),)",35990,4,2
4,2,4,1,1,zero,74,16,4096,48,6.20945336562895,4.0,2.0,2.0,6,2.584962500721156,2,True,1.0,0.9999999998644783,0.16104477175644444,0.16104477173461937,0.49999999993223915,2,"((0, 0),)",35991,4,2
4,2,4,1,2,zero,74,16,4096,48,6.20945336562895,4.0,4.0,4.0,6,2.584962500721156,2,True,1.0,1.1820031693397084,0.16104477175644444,0.1903554306217073,0.5910015846698542,2,"((0, 0),)",35991,4,2
4,2,4,1,3,zero,74,16,4096,48,6.20945336562895,4.0,6.0,4.0,4,2.0,2,True,1.0,1.0642663538508206,0.16104477175644444,0.17139453204396873,0.5321331769254103,2,"((0, 0),)",35991,4,2
4,2,4,1,1,zero,61,16,4096,48,5.930737337562887,4.0,2.0,2.0,7,2.807354922057604,1,True,0.0,0.7924812501668188,0.0,0.13362271924395702,0.3962406250834094,2,"((0, 0),)",35992,4,2
4,2,4,1,2,zero,61,16,4096,48,5.930737337562887,4.0,4.0,4.0,11,3.4594316186372973,2,True,1.0,1.0214835152388506,0.1686130986895011,0.17223550076466682,0.5107417576194253,2,"((0, 0),)",35992,4,2
4,2,4,1,3,zero,61,16,4096,48,5.930737337562887,4.0,6.0,4.0,4,2.0,2,True,1.0,1.0667081690806197,0.1686130986895011,0.17986096978608757,0.5333540845403099,2,"((0, 0),)",35992,4,2
4,2,4,1,1,zero,90,16,4096,48,6.491853096329675,4.0,2.0,2.0,6,2.584962500721156,2,False,1.0,1.503173559784382,0.15403922195426356,0.2315476856114069,0.751586779892191,2,"((0, 0),)",35993,4,2
4,2,4,1,2,zero,90,16,4096,48,6.491853096329675,4.0,4.0,4.0,6,2.584962500721156,1,False,0.0,0.7193402897947216,0.0,0.11080661856033341,0.3596701448973608,2,"((0, 0),)",35993,4,2
4,2,4,1,3,zero,90,16,4096,48,6.491853096329675,4.0,6.0,4.0,5,2.321928094887362,1,False,0.0,0.5170720587760812,0.0,0.0796493776281568,0.2585360293880406,2,"((0, 0),)",35993,4,2
