k,q,w,ratio,n_rec,n_img,qk,one_over_e_ref,part_surv_full_count,part_surv_image_count,orbit_dim_image,orbit_dim_recurrent,R_active,R_passive_h1,R_passive_h2,ensemble,density,instance,seed,R_active_classes
4,6,1,0.25,1,122,1296,0.3348979766803842,0.5416666666666666,0.29166666666666663,0.6702937988103639,0.0,,,,cycle,0,6,100076,
4,6,1,0.25,63,136,1296,0.3348979766803842,0.5416666666666666,0.2708333333333333,0.6854512240770485,0.5780818795081522,1.0,0.5997648673984185,0.7954935293342106,cycle,0,7,100077,63.0
4,6,1,0.25,16,248,1296,0.3348979766803842,0.41666666666666663,0.23333333333333334,0.769275792991949,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,8,100078,16.0
4,6,1,0.25,1,138,1296,0.3348979766803842,0.5416666666666666,0.2708333333333333,0.6874881603500075,0.0,,,,cycle,0,9,100079,
4,6,1,0.25,16,205,1296,0.3348979766803842,0.4583333333333333,0.24583333333333335,0.7427071086488697,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,10,100080,16.0
4,6,1,0.25,1,108,1296,0.3348979766803842,0.5833333333333333,0.29166666666666663,0.6532867981913647,0.0,,,,cycle,0,11,100081,
4,6,1,0.25,1,138,1296,0.3348979766803842,0.5416666666666666,0.2708333333333333,0.6874881603500075,0.0,,,,cycle,0,12,100082,
4,6,1,0.25,1,138,1296,0.3348979766803842,0.5416666666666666,0.2708333333333333,0.6874881603500075,0.0,,,,cycle,0,13,100083,
4,6,1,0.25,16,213,1296,0.3348979766803842,0.4583333333333333,0.2375,0.7480485324320952,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,14,100084,16.0
4,6,1,0.25,14,131,1296,0.3348979766803842,0.5416666666666666,0.2791666666666667,0.6802248581531894,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,15,100085,14.0
4,6,1,0.25,14,211,1296,0.3348979766803842,0.4583333333333333,0.2375,0.7467322240219291,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,16,100086,14.0
4,6,1,0.25,66,257,1296,0.3348979766803842,0.41666666666666663,0.225,0.7742495826303534,0.5845727082764431,1.0,0.5931053518233621,0.8118085119388826,cycle,0,17,100087,66.0
4,6,1,0.25,16,257,1296,0.3348979766803842,0.41666666666666663,0.22499999999999998,0.7742495826303534,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,18,100088,16.0
4,6,1,0.25,1,78,1296,0.3348979766803842,0.625,0.3333333333333333,0.6078813732412693,0.0,,,,cycle,0,19,100089,
4,6,1,0.25,16,85,1296,0.3348979766803842,0.625,0.3125,0.6198727190771242,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,20,100090,16.0
4,6,1,0.25,16,213,1296,0.3348979766803842,0.4583333333333333,0.2375,0.7480485324320952,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,21,100091,16.0
4,6,1,0.25,1,204,1296,0.3348979766803842,0.4583333333333333,0.24583333333333335,0.7420248204597777,0.0,,,,cycle,0,22,100092,
4,6,1,0.25,14,211,1296,0.3348979766803842,0.4583333333333333,0.2375,0.7467322240219291,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,23,100093,14.0
4,6,1,0.25,14,137,1296,0.3348979766803842,0.5416666666666666,0.2708333333333333,0.6864734092835302,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,24,100094,14.0
4,6,1,0.25,1,247,1296,0.3348979766803842,0.41666666666666663,0.23333333333333334,0.7687120441173936,0.0,,,,cycle,0,25,100095,
4,6,1,0.25,14,167,1296,0.3348979766803842,0.5,0.2583333333333333,0.7141016833333305,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,26,100096,14.0
4,6,1,0.25,14,174,1296,0.3348979766803842,0.5,0.25,0.7198308963642883,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,27,100097,14.0
4,6,1,0.25,1,138,1296,0.3348979766803842,0.5416666666666666,0.2708333333333333,0.6874881603500075,0.0,,,,cycle,0,28,100098,
4,6,1,0.25,16,139,1296,0.3348979766803842,0.5416666666666666,0.2708333333333333,0.6884955846300919,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,29,100099,16.0
4,6,1,0.25,1,74,1296,0.3348979766803842,0.625,0.3416666666666666,0.6005361164713829,0.0,,,,cycle,0,30,100100,
4,6,1,0.25,1,108,1296,0.3348979766803842,0.5833333333333333,0.29166666666666663,0.6532867981913647,0.0,,,,cycle,0,31,100101,
4,6,1,0.25,16,109,1296,0.3348979766803842,0.5833333333333333,0.29166666666666663,0.6545727764801935,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,32,100102,16.0
4,6,1,0.25,14,246,1296,0.3348979766803842,0.41666666666666663,0.23333333333333334,0.7681460082228878,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,33,100103,14.0
4,6,1,0.25,16,169,1296,0.3348979766803842,0.49999999999999994,0.2583333333333333,0.7157627464825387,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,34,100104,16.0
4,6,1,0.25,16,169,1296,0.3348979766803842,0.5,0.2583333333333333,0.7157627464825387,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,35,100105,16.0
4,6,1,0.25,16,109,1296,0.3348979766803842,0.5833333333333333,0.29166666666666663,0.6545727764801935,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,36,100106,16.0
4,6,1,0.25,1,168,1296,0.3348979766803842,0.5,0.2583333333333333,0.7149346867426938,0.0,,,,cycle,0,37,100107,
4,6,1,0.25,1,78,1296,0.3348979766803842,0.625,0.3333333333333333,0.6078813732412693,0.0,,,,cycle,0,38,100108,
4,6,1,0.25,1,175,1296,0.3348979766803842,0.5,0.25,0.7206304839773866,0.0,,,,cycle,0,39,100109,
4,6,1,0.25,1,108,1296,0.3348979766803842,0.5833333333333333,0.29166666666666663,0.6532867981913647,0.0,,,,cycle,0,40,100110,
4,6,1,0.25,65,132,1296,0.3348979766803842,0.5416666666666666,0.2791666666666667,0.6812859100850785,0.5824424736672511,1.0,0.5952745850171504,0.8226326362314245,cycle,0,41,100111,65.0
4,6,1,0.25,1,168,1296,0.3348979766803842,0.5,0.2583333333333333,0.7149346867426938,0.0,,,,cycle,0,42,100112,
4,6,1,0.25,1,78,1296,0.3348979766803842,0.625,0.3333333333333333,0.6078813732412693,0.0,,,,cycle,0,43,100113,
4,6,1,0.25,14,174,1296,0.3348979766803842,0.5,0.25,0.7198308963642883,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,44,100114,14.0
4,6,1,0.25,14,211,1296,0.3348979766803842,0.4583333333333333,0.2375,0.7467322240219291,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,45,100115,14.0
4,6,1,0.25,176,257,1296,0.3348979766803842,0.41666666666666663,0.225,0.7742495826303534,0.7214255155109847,1.0,0.6702923567939898,0.8906652047288877,cycle,0,46,100116,176.0
4,6,1,0.25,16,139,1296,0.3348979766803842,0.5416666666666666,0.2708333333333333,0.6884955846300919,0.3868528072345416,1.0,0.5,0.646240625180289,cycle,0,47,100117,16.0
4,6,1,0.25,14,167,1296,0.3348979766803842,0.5,0.2583333333333333,0.7141016833333305,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,48,100118,14.0
4,6,1,0.25,1,108,1296,0.3348979766803842,0.5833333333333333,0.29166666666666663,0.6532867981913647,0.0,,,,cycle,0,49,100119,
4,6,1,0.25,1,175,1296,0.3348979766803842,0.5,0.25,0.7206304839773866,0.0,,,,cycle,0,50,100120,
4,6,1,0.25,1,204,1296,0.3348979766803842,0.4583333333333333,0.24583333333333335,0.7420248204597777,0.0,,,,cycle,0,51,100121,
4,6,1,0.25,1,300,1296,0.3348979766803842,0.375,0.21666666666666665,0.7958354026605989,0.0,,,,cycle,0,52,100122,
4,6,1,0.25,14,307,1296,0.3348979766803842,0.37499999999999994,0.21250000000000002,0.7990536461423724,0.3682214849340583,1.0,0.5252990700743871,0.6789391989029928,cycle,0,53,100123,14.0
4,6,1,0.25,1,256,1296,0.3348979766803842,0.41666666666666663,0.22499999999999998,0.7737056144690831,0.0,,,,cycle,0,54,100124,
4,6,1,0.25,1,175,1296,0.3348979766803842,0.5,0.25,0.7206304839773866,0.0,,,,cycle,0,55,100125,
4,6,1,0.25,1,175,1296,0.3348979766803842,0.5,0.25,0.7206304839773866,0.0,,,,cycle,0,56,100126,
4,6,1,0.25,1,175,1296,0.3348979766803842,0.5,0.25,0.7206304839773866,0.0,,,,cycle,0,57,100127,
4,6,1,0.25,1,212,1296,0.3348979766803842,0.4583333333333333,0.2375,0.747391930483252,0.0,,,,cycle,0,58,100128,
4,6,1,0.25,1,124,1296,0.3348979766803842,0.5416666666666666,0.3,0.6725625911833136,0.0,,,,cycle,0,59,100129,
4,8,1,0.25,1,290,4096,0.34360891580581665,0.53125,0.225,0.6816590908345779,0.0,,,,cycle,0,0,110077,
4,8,1,0.25,1,300,4096,0.34360891580581665,0.53125,0.21666666666666667,0.6857348908746568,0.0,,,,cycle,0,1,110078,
4,8,1,0.25,1,369,4096,0.34360891580581665,0.5,0.2,0.7106230838383664,0.0,,,,cycle,0,2,110079,
4,8,1,0.25,1,300,4096,0.34360891580581665,0.53125,0.21666666666666667,0.6857348908746568,0.0,,,,cycle,0,3,110080,
4,8,1,0.25,1,430,4096,0.34360891580581665,0.46875,0.19166666666666665,0.7290160707991217,0.0,,,,cycle,0,4,110081,
4,8,1,0.25,14,429,4096,0.34360891580581665,0.46875,0.19166666666666665,0.7287361531249622,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,5,110082,14.0
4,8,1,0.25,16,413,4096,0.34360891580581665,0.46875,0.19821428571428573,0.7241664976182872,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,6,110083,16.0
4,8,1,0.25,65,430,4096,0.34360891580581665,0.46875,0.19166666666666668,0.7290160707991217,0.5018639844190379,1.0,0.5952745850171504,0.8226326362314245,cycle,0,7,110084,65.0
4,8,1,0.25,65,660,4096,0.34360891580581665,0.375,0.16904761904761906,0.7805268511871514,0.5018639844190379,1.0,0.5952745850171504,0.8226326362314245,cycle,0,8,110085,65.0
4,8,1,0.25,14,419,4096,0.34360891580581665,0.46875,0.19583333333333333,0.7259005361416127,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,9,110086,14.0
4,8,1,0.25,16,672,4096,0.34360891580581665,0.375,0.16666666666666666,0.7826931185648968,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,10,110087,16.0
4,8,1,0.25,16,501,4096,0.34360891580581665,0.4375,0.18333333333333332,0.7473888994329341,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,11,110088,16.0
4,8,1,0.25,1,500,4096,0.34360891580581665,0.4375,0.18333333333333332,0.7471486903885073,0.0,,,,cycle,0,12,110089,
4,8,1,0.25,1,500,4096,0.34360891580581665,0.4375,0.18333333333333332,0.7471486903885073,0.0,,,,cycle,0,13,110090,
4,8,1,0.25,14,359,4096,0.34360891580581665,0.5,0.20416666666666666,0.7073200028185876,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,14,110091,14.0
4,8,1,0.25,1,300,4096,0.34360891580581665,0.53125,0.21666666666666667,0.6857348908746568,0.0,,,,cycle,0,15,110092,
4,8,1,0.25,63,748,4096,0.34360891580581665,0.34375,0.1630952380952381,0.7955745383239698,0.49810666029165973,1.0,0.5997648673984185,0.7954935293342106,cycle,0,16,110093,63.0
4,8,1,0.25,1,500,4096,0.34360891580581665,0.4375,0.18333333333333335,0.7471486903885073,0.0,,,,cycle,0,17,110094,
4,8,1,0.25,16,257,4096,0.34360891580581665,0.5625,0.225,0.66713537909949,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,18,110095,16.0
4,8,1,0.25,16,431,4096,0.34360891580581665,0.46875,0.19166666666666668,0.7292953382574249,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,19,110096,16.0
4,8,1,0.25,14,359,4096,0.34360891580581665,0.5,0.20416666666666666,0.7073200028185876,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,20,110097,14.0
4,8,1,0.25,1,351,4096,0.34360891580581665,0.5,0.20833333333333331,0.7046106016920467,0.0,,,,cycle,0,21,110098,
4,8,1,0.25,1,491,4096,0.34360891580581665,0.4375,0.18571428571428572,0.7449649345262245,0.0,,,,cycle,0,22,110099,
4,8,1,0.25,66,571,4096,0.34360891580581665,0.40625,0.17738095238095236,0.7631122446135703,0.5036995099465378,1.0,0.5931053518233621,0.8118085119388826,cycle,0,23,110100,66.0
4,8,1,0.25,66,431,4096,0.34360891580581665,0.46875,0.19166666666666665,0.7292953382574249,0.5036995099465378,1.0,0.5931053518233621,0.8118085119388826,cycle,0,24,110101,66.0
4,8,1,0.25,16,421,4096,0.34360891580581665,0.46875,0.19583333333333333,0.7264730352555331,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,25,110102,16.0
4,8,1,0.25,65,360,4096,0.34360891580581665,0.5,0.20416666666666666,0.7076544246941396,0.5018639844190379,1.0,0.5952745850171504,0.8226326362314245,cycle,0,26,110103,65.0
4,8,1,0.25,1,412,4096,0.34360891580581665,0.46875,0.19821428571428573,0.7238750439319349,0.0,,,,cycle,0,27,110104,
4,8,1,0.25,1,580,4096,0.34360891580581665,0.40625,0.175,0.7649924241679112,0.0,,,,cycle,0,28,110105,
4,8,1,0.25,14,499,4096,0.34360891580581665,0.4375,0.18333333333333335,0.7469080004447718,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,29,110106,14.0
4,8,1,0.25,66,361,4096,0.34360891580581665,0.5,0.20416666666666666,0.7079879189072643,0.5036995099465378,1.0,0.5931053518233621,0.8118085119388826,cycle,0,30,110107,66.0
4,8,1,0.25,14,299,4096,0.34360891580581665,0.53125,0.21666666666666667,0.6853334728498423,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,31,110108,14.0
4,8,1,0.25,1,308,4096,0.34360891580581665,0.53125,0.21250000000000002,0.6888988783912418,0.0,,,,cycle,0,32,110109,
4,8,1,0.25,16,661,4096,0.34360891580581665,0.375,0.16904761904761906,0.7807088717923076,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,33,110110,16.0
4,8,1,0.25,14,579,4096,0.34360891580581665,0.40625,0.175,0.7647849614991031,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,34,110111,14.0
4,8,1,0.25,16,481,4096,0.34360891580581665,0.4375,0.18988095238095237,0.7424910903141703,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,35,110112,16.0
4,8,1,0.25,14,359,4096,0.34360891580581665,0.5,0.20416666666666666,0.7073200028185876,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,36,110113,14.0
4,8,1,0.25,14,429,4096,0.34360891580581665,0.46875,0.19166666666666665,0.7287361531249622,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,37,110114,14.0
4,8,1,0.25,16,370,4096,0.34360891580581665,0.5,0.2,0.7109484550430261,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,38,110115,16.0
4,8,1,0.25,1,212,4096,0.34360891580581665,0.59375,0.2375,0.6439933712136,0.0,,,,cycle,0,39,110116,
4,8,1,0.25,1,430,4096,0.34360891580581665,0.46875,0.19166666666666665,0.7290160707991217,0.0,,,,cycle,0,40,110117,
4,8,1,0.25,1,500,4096,0.34360891580581665,0.4375,0.18333333333333335,0.7471486903885073,0.0,,,,cycle,0,41,110118,
4,8,1,0.25,175,570,4096,0.34360891580581665,0.40625,0.17738095238095236,0.7629015090876754,0.6209342593193609,1.0,0.6648847061278053,0.8796675806526433,cycle,0,42,110119,175.0
4,8,1,0.25,176,581,4096,0.34360891580581665,0.40625,0.175,0.7651995294503774,0.6216193015531081,1.0,0.6702923567939898,0.8906652047288877,cycle,0,43,110120,176.0
4,8,1,0.25,14,569,4096,0.34360891580581665,0.40625,0.17738095238095236,0.7626904035255485,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,44,110121,14.0
4,8,1,0.25,65,750,4096,0.34360891580581665,0.34375,0.1630952380952381,0.7958955654486036,0.5018639844190379,1.0,0.5952745850171504,0.8226326362314245,cycle,0,45,110122,65.0
4,8,1,0.25,1,360,4096,0.34360891580581665,0.5,0.20416666666666666,0.7076544246941396,0.0,,,,cycle,0,46,110123,
4,8,1,0.25,1,369,4096,0.34360891580581665,0.5,0.2,0.7106230838383664,0.0,,,,cycle,0,47,110124,
4,8,1,0.25,1,351,4096,0.34360891580581665,0.5,0.20833333333333331,0.7046106016920467,0.0,,,,cycle,0,48,110125,
4,8,1,0.25,1,420,4096,0.34360891580581665,0.46875,0.19583333333333333,0.726187126472177,0.0,,,,cycle,0,49,110126,
4,8,1,0.25,176,431,4096,0.34360891580581665,0.46875,0.19166666666666665,0.7292953382574249,0.6216193015531081,1.0,0.6702923567939898,0.8906652047288877,cycle,0,50,110127,176.0
4,8,1,0.25,1,412,4096,0.34360891580581665,0.46875,0.19821428571428573,0.7238750439319349,0.0,,,,cycle,0,51,110128,
4,8,1,0.25,14,429,4096,0.34360891580581665,0.46875,0.19166666666666665,0.7287361531249622,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,52,110129,14.0
4,8,1,0.25,175,966,4096,0.34360891580581665,0.28125,0.150297619047619,0.8263232815696477,0.6209342593193609,1.0,0.6648847061278053,0.8796675806526433,cycle,0,53,110130,175.0
4,8,1,0.25,16,301,4096,0.34360891580581665,0.53125,0.21666666666666667,0.6861349730633085,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,54,110131,16.0
4,8,1,0.25,1,420,4096,0.34360891580581665,0.46875,0.19583333333333333,0.726187126472177,0.0,,,,cycle,0,55,110132,
4,8,1,0.25,1,240,4096,0.34360891580581665,0.5625,0.2375,0.6589075496340433,0.0,,,,cycle,0,56,110133,
4,8,1,0.25,16,431,4096,0.34360891580581665,0.46875,0.19166666666666665,0.7292953382574249,0.33333333333333337,1.0,0.5,0.646240625180289,cycle,0,57,110134,16.0
4,8,1,0.25,1,360,4096,0.34360891580581665,0.5,0.20416666666666666,0.7076544246941396,0.0,,,,cycle,0,58,110135,
4,8,1,0.25,14,659,4096,0.34360891580581665,0.375,0.16904761904761903,0.7803445545840044,0.3172795768381337,1.0,0.5252990700743871,0.6789391989029928,cycle,0,59,110136,14.0
2,2,1,0.5,2,2,4,0.25,0.5,0.5,0.5,0.5,1.0,1.0,1.0,scc,2,0,120084,2.0
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,1,120085,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,2,120086,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,3,120087,
2,2,1,0.5,2,2,4,0.25,0.5,0.5,0.5,0.5,1.0,1.0,1.0,scc,2,4,120088,2.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,5,120089,
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,6,120090,4.0
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,7,120091,4.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,8,120092,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,9,120093,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,10,120094,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,11,120095,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,12,120096,
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,13,120097,4.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,14,120098,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,15,120099,
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,16,120100,4.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,17,120101,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,18,120102,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,19,120103,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,20,120104,
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,21,120105,4.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,22,120106,
2,2,1,0.5,2,2,4,0.25,0.5,0.5,0.5,0.5,1.0,1.0,1.0,scc,2,23,120107,2.0
2,2,1,0.5,2,2,4,0.25,0.5,0.5,0.5,0.5,1.0,1.0,1.0,scc,2,24,120108,2.0
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,25,120109,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,26,120110,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,27,120111,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,28,120112,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,29,120113,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,30,120114,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,31,120115,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,32,120116,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,33,120117,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,34,120118,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,35,120119,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,36,120120,
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,37,120121,4.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,38,120122,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,39,120123,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,40,120124,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,41,120125,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,42,120126,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,43,120127,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,44,120128,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,45,120129,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,46,120130,
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,47,120131,4.0
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,48,120132,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,49,120133,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,50,120134,
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,51,120135,4.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,52,120136,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,53,120137,
2,2,1,0.5,4,4,4,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,scc,2,54,120138,4.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,55,120139,
2,2,1,0.5,1,1,4,0.25,1.0,1.0,0.0,0.0,,,,scc,2,56,120140,
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,57,120141,
2,2,1,0.5,2,2,4,0.25,0.5,0.5,0.5,0.5,1.0,1.0,1.0,scc,2,58,120142,2.0
2,2,1,0.5,1,2,4,0.25,0.75,0.75,0.5,0.0,,,,scc,2,59,120143,
2,4,1,0.5,1,3,16,0.31640625,0.75,0.5,0.3962406251802891,0.0,,,,scc,2,0,130091,
2,4,1,0.5,1,3,16,0.31640625,0.75,0.5,0.3962406251802891,0.0,,,,scc,2,1,130092,
2,4,1,0.5,2,3,16,0.31640625,0.625,0.41666666666666663,0.3962406251802891,0.25,1.0,1.0,1.0,scc,2,2,130093,2.0
2,4,1,0.5,1,4,16,0.31640625,0.625,0.41666666666666663,0.5,0.0,,,,scc,2,3,130094,
2,4,1,0.5,2,4,16,0.31640625,0.5,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,scc,2,4,130095,2.0
2,4,1,0.5,1,3,16,0.31640625,0.75,0.5,0.3962406251802891,0.0,,,,scc,2,5,130096,
2,4,1,0.5,1,4,16,0.31640625,0.625,0.41666666666666663,0.5,0.0,,,,scc,2,6,130097,
2,4,1,0.5,5,5,16,0.31640625,0.5,0.3333333333333333,0.5804820237218405,0.5804820237218405,1.0,1.0,1.0,scc,2,7,130098,5.0
2,4,1,0.5,6,7,16,0.31640625,0.375,0.29166666666666663,0.701838730514401,0.646240625180289,1.0,1.0,1.0,scc,2,8,130099,6.0
2,4,1,0.5,4,6,16,0.31640625,0.5,0.3333333333333333,0.646240625180289,0.5,1.0,1.0,1.0,scc,2,9,130100,4.0
2,4,1,0.5,1,4,16,0.31640625,0.625,0.41666666666666663,0.5,0.0,,,,scc,2,10,130101,
2,4,1,0.5,2,3,16,0.31640625,0.625,0.41666666666666663,0.3962406251802891,0.25,1.0,1.0,1.0,scc,2,11,130102,2.0
2,4,1,0.5,2,3,16,0.31640625,0.625,0.41666666666666663,0.3962406251802891,0.25,1.0,1.0,1.0,scc,2,12,130103,2.0
2,4,1,0.5,1,3,16,0.31640625,0.75,0.5,0.3962406251802891,0.0,,,,scc,2,13,130104,
2,4,1,0.5,2,2,16,0.31640625,0.75,0.5,0.25,0.25,1.0,1.0,1.0,scc,2,14,130105,2.0
2,4,1,0.5,1,5,16,0.31640625,0.5,0.3333333333333333,0.5804820237218405,0.0,,,,scc,2,15,130106,
2,4,1,0.5,5,5,16,0.31640625,0.5,0.3333333333333333,0.5804820237218405,0.5804820237218405,1.0,1.0,1.0,scc,2,16,130107,5.0
2,4,1,0.5,4,6,16,0.31640625,0.5,0.3333333333333333,0.646240625180289,0.5,1.0,1.0,1.0,scc,2,17,130108,4.0
2,4,1,0.5,1,3,16,0.31640625,0.75,0.5,0.3962406251802891,0.0,,,,scc,2,18,130109,
2,4,1,0.5,2,4,16,0.31640625,0.5,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,scc,2,19,130110,2.0
2,4,1,0.5,1,4,16,0.31640625,0.625,0.41666666666666663,0.5,0.0,,,,scc,2,20,130111,
2,4,1,0.5,1,3,16,0.31640625,0.75,0.5,0.3962406251802891,0.0,,,,scc,2,21,130112,
