kB,kA,q,w,horizon,phase_mode,phase_protocol,phase_vertex,observer_init,n_phase_labels,phase_labels,phase_entropy_bits,phase_mi_bits_uniform,phase_capacity_bits,phase_zero_error_code_size,phase_zero_error_exact,phase_zero_error_bits,memory_bits,cut_bits,physical_bound_bits,phase_mi_over_entropy,phase_capacity_over_entropy,phase_capacity_per_boundary_symbol,bulk_capacity_bits,bulk_zero_error_bits,logRecB_bits,phase_capacity_over_bulk_capacity,phase_capacity_over_volume,n_rec_B,n_A_states,n_joint_states,n_schedules,nontrivial_sccs,interface,seed,instance,extra_B,extra_A
3,3,4,1,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0018873486959840892,0.0020894684847245597,1,True,0.0,6.0,12.0,1.584962500721156,0.001190784447660653,0.001318307836162593,0.0010447342423622798,0.967914582231715,0.0,4.523561956057013,0.0021587323128316595,0.0004619077852856151,23,64,4096,36,2,"((0, 0),)",39069,19,3,3
3,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.27647552265664016,0.5249719183351256,1,True,0.0,6.0,12.0,2.0,0.13823776132832008,0.2624859591675628,0.2624859591675628,0.967914582231715,0.0,4.523561956057013,0.5423742218292661,0.11605277509954127,23,64,4096,36,2,"((0, 0),)",39069,19,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.053879185521678696,0.059131133350245925,1,True,0.0,6.0,4.0,1.584962500721156,0.03399398124382358,0.03730759139307165,0.014782783337561481,1.6622640873207413,1.0,4.321928094887363,0.03557264685032945,0.013681655976691345,20,64,4096,36,2,"((0, 0), (1, 1))",39859,0,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.49343997108583426,0.6069186277907472,1,True,0.0,6.0,4.0,2.0,0.24671998554291713,0.3034593138953736,0.1517296569476868,1.6622640873207413,1.0,4.321928094887363,0.3651156470383635,0.14042774763159604,20,64,4096,36,2,"((0, 0), (1, 1))",39859,0,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.007587785928217232,0.008440544853426935,1,True,0.0,6.0,12.0,1.584962500721156,0.004787359905843071,0.005325390884381489,0.0021101362133567336,0.8012652372069826,0.0,4.321928094887363,0.010534021022612486,0.0019529581862807253,20,64,4096,36,2,"((0, 0), (1, 1))",39859,0,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.13194733971048894,0.1851246712803179,1,True,0.0,6.0,12.0,2.0,0.06597366985524447,0.09256233564015895,0.046281167820079475,0.8012652372069826,0.0,4.321928094887363,0.23104043790245768,0.04283381565262774,20,64,4096,36,2,"((0, 0), (1, 1))",39859,0,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0013766438533687,0.0017918878705327386,1,True,0.0,6.0,24.0,1.584962500721156,0.0008685655671615756,0.0011305553725829045,0.00044797196763318465,0.6868751066456502,0.0,4.321928094887363,0.0026087535465994837,0.0004146038136665109,20,64,4096,36,2,"((0, 0), (1, 1))",39859,0,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.03259064610589785,0.04462899328368499,1,True,0.0,6.0,24.0,2.0,0.016295323052948923,0.022314496641842495,0.011157248320921248,0.6868751066456502,0.0,4.321928094887363,0.0649739564760621,0.010326176721097926,20,64,4096,36,2,"((0, 0), (1, 1))",39859,0,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.09475513604920395,0.11559556119711235,1,True,0.0,6.0,4.0,1.584962500721156,0.05978383463715418,0.07293267894004843,0.02889889029927809,1.526780787981861,1.0,4.247927513443585,0.07571195688800199,0.027212225451418954,19,64,4096,36,2,"((0, 0), (1, 1))",39860,1,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.22057803810262747,0.30418489307279284,1,True,0.0,6.0,4.0,2.0,0.11028901905131373,0.15209244653639642,0.07604622326819821,1.526780787981861,1.0,4.247927513443585,0.19923285350929287,0.0716078351408132,19,64,4096,36,2,"((0, 0), (1, 1))",39860,1,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.01062776368963489,0.011181573537262398,1,True,0.0,6.0,12.0,1.584962500721156,0.006705372325717025,0.007054787436406095,0.0027953933843155995,0.30998105697931627,0.0,4.247927513443585,0.03607179627756575,0.0026322420761360986,19,64,4096,36,2,"((0, 0), (1, 1))",39860,1,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.026110109738358783,0.028631352066752595,1,True,0.0,6.0,12.0,2.0,0.013055054869179392,0.014315676033376298,0.007157838016688149,0.30998105697931627,0.0,4.247927513443585,0.09236484430938321,0.006740075478251881,19,64,4096,36,2,"((0, 0), (1, 1))",39860,1,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,8.238313936187836e-05,8.457767575409005e-05,1,True,0.0,6.0,24.0,1.584962500721156,5.197797381603295e-05,5.336257212117467e-05,2.1144418938522514e-05,0.016140389291676,0.0,4.247927513443585,0.00524012613485778,1.9910338744346207e-05,19,64,4096,36,2,"((0, 0), (1, 1))",39860,1,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0015416442287779168,0.0016506716894172143,1,True,0.0,6.0,24.0,2.0,0.0007708221143889584,0.0008253358447086072,0.0004126679223543036,0.016140389291676,0.0,4.247927513443585,0.10226963300498004,0.0003885828287307794,19,64,4096,36,2,"((0, 0), (1, 1))",39860,1,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.058143483893111074,0.06124682769099732,1,True,0.0,6.0,4.0,1.584962500721156,0.036684453964466575,0.03864244590211446,0.01531170692274933,1.2432839446055095,0.0,3.4594316186372973,0.049262139961463725,0.017704303609019745,11,64,4096,36,2,"((0, 0), (1, 1))",39861,2,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.713634596727944,0.9159645792233264,1,True,0.0,6.0,4.0,2.0,0.356817298363972,0.4579822896116632,0.2289911448058316,1.2432839446055095,0.0,3.4594316186372973,0.7367299989657305,0.2647731420065281,11,64,4096,36,2,"((0, 0), (1, 1))",39861,2,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0135233871440779,0.01400031828141412,1,True,0.0,6.0,12.0,1.584962500721156,0.008532307318264485,0.008833217363214583,0.00350007957035353,0.991454310841945,0.0,3.4594316186372973,0.014120991888698352,0.004046999572412123,11,64,4096,36,2,"((0, 0), (1, 1))",39861,2,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.5466350962163764,0.8389117936379241,1,True,0.0,6.0,12.0,2.0,0.2733175481081882,0.41945589681896206,0.20972794840948103,0.991454310841945,0.0,3.4594316186372973,0.8461426658435914,0.2424998919239743,11,64,4096,36,2,"((0, 0), (1, 1))",39861,2,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0073551917873368065,0.010635220568847723,1,True,0.0,6.0,24.0,1.584962500721156,0.004640609341855219,0.00671007709268119,0.002658805142211931,0.9677204134384582,0.0,3.4594316186372973,0.01098997233204905,0.0030742681865863954,11,64,4096,36,2,"((0, 0), (1, 1))",39861,2,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.4901942858192212,0.8478254925353372,1,True,0.0,6.0,24.0,2.0,0.2450971429096106,0.4239127462676686,0.2119563731338343,0.9677204134384582,0.0,3.4594316186372973,0.8761058263955434,0.245076528747605,11,64,4096,36,2,"((0, 0), (1, 1))",39861,2,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.10829439926612106,0.12410274927899441,1,True,0.0,6.0,4.0,1.584962500721156,0.06832615864214278,0.07830011702013631,0.031025687319748602,1.1748747497635952,0.0,4.906890595608519,0.10563062088445258,0.02529152563337395,30,64,4096,36,2,"((0, 0), (1, 1))",39862,3,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.13514101025768221,0.16242632945940447,1,True,0.0,6.0,4.0,2.0,0.06757050512884111,0.08121316472970223,0.04060658236485112,1.1748747497635952,0.0,4.906890595608519,0.13824991088802224,0.0331016814609174,30,64,4096,36,2,"((0, 0), (1, 1))",39862,3,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0067055697651975865,0.006897105842618255,1,True,0.0,6.0,12.0,1.584962500721156,0.0042307434795123295,0.004351589289639395,0.0017242764606545638,0.47018285902550255,0.0,4.906890595608519,0.014668986140654181,0.0014055960099845926,30,64,4096,36,2,"((0, 0), (1, 1))",39862,3,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.023457703516264382,0.02795493208478588,1,True,0.0,6.0,12.0,2.0,0.011728851758132191,0.01397746604239294,0.00698873302119647,0.47018285902550255,0.0,4.906890595608519,0.0594554470631385,0.005697076700630841,30,64,4096,36,2,"((0, 0), (1, 1))",39862,3,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0004756079930435932,0.0005184382112419575,1,True,0.0,6.0,24.0,1.584962500721156,0.00030007523384760975,0.00032709809286091547,0.00012960955281048937,0.31002362480033524,0.0,4.906890595608519,0.0016722538857348295,0.00010565513967357252,30,64,4096,36,2,"((0, 0), (1, 1))",39862,3,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.008884244286288031,0.015139280532178542,1,True,0.0,6.0,24.0,2.0,0.0044421221431440155,0.007569640266089271,0.0037848201330446356,0.31002362480033524,0.0,4.906890595608519,0.048832667323107086,0.0030853103889717094,30,64,4096,36,2,"((0, 0), (1, 1))",39862,3,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.10229816116735896,0.13742584957694076,1,True,0.0,6.0,4.0,1.584962500721156,0.06454295361613503,0.08670605740792742,0.03435646239423519,1.2534071092659107,0.0,4.700439718141092,0.10964183030478235,0.029236807153712272,26,64,4096,36,2,"((0, 0), (1, 1))",39863,4,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.22567517155714423,0.35901954024704846,1,True,0.0,6.0,4.0,2.0,0.11283758577857211,0.17950977012352423,0.08975488506176212,1.2534071092659107,0.0,4.700439718141092,0.2864349001956094,0.07637999033610239,26,64,4096,36,2,"((0, 0), (1, 1))",39863,4,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.006675470716624217,0.007144320316697001,1,True,0.0,6.0,12.0,1.584962500721156,0.0042117530942131975,0.004507564256849196,0.0017860800791742503,0.07955259410792598,0.0,4.700439718141092,0.08980625203754605,0.0015199259526984007,26,64,4096,36,2,"((0, 0), (1, 1))",39863,4,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.01798688646709679,0.027641623644741438,1,True,0.0,6.0,12.0,2.0,0.008993443233548394,0.013820811822370719,0.0069104059111853595,0.07955259410792598,0.0,4.700439718141092,0.3474635108346197,0.005880646344226072,26,64,4096,36,2,"((0, 0), (1, 1))",39863,4,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,4.289179540202999e-05,4.361671022250731e-05,1,True,0.0,6.0,24.0,1.584962500721156,2.7061709903240156e-05,2.7519080232284207e-05,1.0904177555626827e-05,0.0007768248974494894,0.0,4.700439718141092,0.056147415415896025,9.279282968819063e-06,26,64,4096,36,2,"((0, 0), (1, 1))",39863,4,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00015819366758202332,0.0001773068959595174,1,True,0.0,6.0,24.0,2.0,7.909683379101166e-05,8.86534479797587e-05,4.432672398987935e-05,0.0007768248974494894,0.0,4.700439718141092,0.22824564009426104,3.772134238318408e-05,26,64,4096,36,2,"((0, 0), (1, 1))",39863,4,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.10874439515793821,0.13871930271922137,1,True,0.0,6.0,4.0,1.584962500721156,0.06861007443927515,0.08752213548024275,0.03467982567980534,1.456280629336955,1.0,4.700439718141092,0.09525588676021894,0.029511984205188666,26,64,4096,36,2,"((0, 0), (1, 1))",39864,5,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.3611342273518163,0.4610195348132622,1,True,0.0,6.0,4.0,2.0,0.18056711367590814,0.2305097674066311,0.11525488370331555,1.456280629336955,1.0,4.700439718141092,0.31657327957672865,0.09808008664252886,26,64,4096,36,2,"((0, 0), (1, 1))",39864,5,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.013692263292254177,0.01427952183233945,1,True,0.0,6.0,12.0,1.584962500721156,0.00863885630481744,0.009009375190796176,0.0035698804580848627,0.43430954518996456,0.0,4.700439718141092,0.03287867372588753,0.0030379119164593072,26,64,4096,36,2,"((0, 0), (1, 1))",39864,5,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0717440645528824,0.11298894681486947,1,True,0.0,6.0,12.0,2.0,0.0358720322764412,0.056494473407434735,0.028247236703717368,0.43430954518996456,0.0,4.700439718141092,0.26015764117145695,0.024037952530014322,26,64,4096,36,2,"((0, 0), (1, 1))",39864,5,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0007562552189946276,0.0007998547435542141,1,True,0.0,6.0,24.0,1.584962500721156,0.000477143918957409,0.0005046521562436216,0.00019996368588855352,0.24947803249501949,0.0,4.700439718141092,0.0032061129212656516,0.0001701659401070964,26,64,4096,36,2,"((0, 0), (1, 1))",39864,5,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.03311859537503729,0.05431424052981152,1,True,0.0,6.0,24.0,2.0,0.016559297687518643,0.02715712026490576,0.01357856013245288,0.24947803249501949,0.0,4.700439718141092,0.21771151546537804,0.011555140324465531,26,64,4096,36,2,"((0, 0), (1, 1))",39864,5,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.08962312345037125,0.11550482401767029,1,True,0.0,6.0,4.0,1.584962500721156,0.05654589519284705,0.07287543015378328,0.028876206004417572,1.1380090019954467,0.0,4.392317422778761,0.10149728500841194,0.026297012009800783,21,64,4096,36,2,"((0, 0), (1, 1))",39865,6,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.26225751267663455,0.28453281905197425,1,True,0.0,6.0,4.0,2.0,0.13112875633831728,0.14226640952598713,0.07113320476299356,1.1380090019954467,0.0,4.392317422778761,0.2500268614334851,0.0647796576760081,21,64,4096,36,2,"((0, 0), (1, 1))",39865,6,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.006568261248618673,0.006642693494214438,1,True,0.0,6.0,12.0,1.584962500721156,0.004144111450983933,0.004191072969355439,0.0016606733735536096,0.602601919202392,0.0,4.392317422778761,0.011023352701907674,0.0015123436798454327,21,64,4096,36,2,"((0, 0), (1, 1))",39865,6,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.09869624291786644,0.12770562135565464,1,True,0.0,6.0,12.0,2.0,0.04934812145893322,0.06385281067782732,0.03192640533891366,0.602601919202392,0.0,4.392317422778761,0.21192368840226505,0.0290747705740408,21,64,4096,36,2,"((0, 0), (1, 1))",39865,6,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0007345085290083866,0.0007842442241734307,1,True,0.0,6.0,24.0,1.584962500721156,0.0004634232852033951,0.0004948030150975815,0.00019606105604335768,0.3190253168788935,0.0,4.392317422778761,0.0024582507490185828,0.00017854907755671391,21,64,4096,36,2,"((0, 0), (1, 1))",39865,6,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.029423124477242466,0.04198881613555827,1,True,0.0,6.0,24.0,2.0,0.014711562238621233,0.020994408067779136,0.010497204033889568,0.3190253168788935,0.0,4.392317422778761,0.13161593740066033,0.009559604212073183,21,64,4096,36,2,"((0, 0), (1, 1))",39865,6,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0673964411441557,0.07965714099641803,1,True,0.0,6.0,4.0,1.584962500721156,0.04252242000267539,0.05025806033907687,0.019914285249104508,1.4016651292587652,1.0,4.392317422778761,0.05683036506625707,0.01813556110114274,21,64,4096,36,2,"((0, 0), (1, 1))",39866,7,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.5562759195575636,0.7364963492085774,1,True,0.0,6.0,4.0,2.0,0.2781379597787818,0.3682481746042887,0.18412408730214436,1.4016651292587652,1.0,4.392317422778761,0.5254438694626403,0.16767830698871475,21,64,4096,36,2,"((0, 0), (1, 1))",39866,7,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.011341444303475617,0.011952459399595185,1,True,0.0,6.0,12.0,1.584962500721156,0.0071556546595362815,0.007541162263559441,0.0029881148498987964,0.41327864625784316,0.0,4.392317422778761,0.028921066955242797,0.002721219404046069,21,64,4096,36,2,"((0, 0), (1, 1))",39866,7,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.2132815943371575,0.3280008772888596,1,True,0.0,6.0,12.0,2.0,0.10664079716857874,0.1640004386444298,0.0820002193222149,0.41327864625784316,0.0,4.392317422778761,0.7936555160999559,0.07467604130517343,21,64,4096,36,2,"((0, 0), (1, 1))",39866,7,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0010811054552020765,0.0012434507459260988,1,True,0.0,6.0,24.0,1.584962500721156,0.0006821015984354045,0.0007845300727053985,0.0003108626864815247,0.2471040711693635,0.0,4.392317422778761,0.0050320933202021014,0.0002830967405674066,21,64,4096,36,2,"((0, 0), (1, 1))",39866,7,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.12399375739320542,0.207942988015702,1,True,0.0,6.0,24.0,2.0,0.06199687869660271,0.103971494007851,0.0519857470039255,0.2471040711693635,0.0,4.392317422778761,0.8415198787768221,0.04734243179632239,21,64,4096,36,2,"((0, 0), (1, 1))",39866,7,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.12196121783508247,0.13068546977659704,1,True,0.0,6.0,4.0,1.584962500721156,0.07694896111396343,0.08245335124151852,0.03267136744414926,1.7944455955876057,1.584962500721156,3.0,0.0728277692552741,0.04356182325886568,8,64,4096,36,2,"((0, 0), (1, 1))",39867,8,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,1.3822251500702754,1.4692979737806813,2,True,1.0,6.0,4.0,2.0,0.6911125750351377,0.7346489868903406,0.3673244934451703,1.7944455955876057,1.584962500721156,3.0,0.8188032991323695,0.4897659912602271,8,64,4096,36,2,"((0, 0), (1, 1))",39867,8,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0157299364798722,0.016428052979491237,1,True,0.0,6.0,12.0,1.584962500721156,0.009924484946940447,0.010364947418009253,0.004107013244872809,1.0866248493689143,0.0,3.0,0.015118421954948164,0.005476017659830412,8,64,4096,36,2,"((0, 0), (1, 1))",39867,8,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.6446628563651149,0.7634489008701196,1,True,0.0,6.0,12.0,2.0,0.32233142818255744,0.3817244504350598,0.1908622252175299,1.0866248493689143,0.0,3.0,0.7025873753149603,0.2544829669567065,8,64,4096,36,2,"((0, 0), (1, 1))",39867,8,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.009316683731407508,0.01063228671090741,1,True,0.0,6.0,24.0,1.584962500721156,0.005878172970760146,0.006708226034413895,0.0026580716777268526,1.357562307970026,0.0,3.0,0.007831895927344915,0.0035440955703024703,8,64,4096,36,2,"((0, 0), (1, 1))",39867,8,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.7246312459041007,0.8574761224700765,1,True,0.0,6.0,24.0,2.0,0.36231562295205033,0.42873806123503827,0.21436903061751914,1.357562307970026,0.0,3.0,0.6316292942401056,0.2858253741566922,8,64,4096,36,2,"((0, 0), (1, 1))",39867,8,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.06023217900676312,0.06133878410677578,1,True,0.0,6.0,4.0,1.584962500721156,0.03800227385780897,0.03870046394086088,0.015334696026693946,1.8492178500917895,1.584962500721156,4.392317422778761,0.03317012330577012,0.01396501623235835,21,64,4096,36,2,"((0, 0), (1, 1))",39868,9,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.3824834544249522,0.38767986878667443,1,True,0.0,6.0,4.0,2.0,0.1912417272124761,0.19383993439333722,0.09691996719666861,1.8492178500917895,1.584962500721156,4.392317422778761,0.2096453204620706,0.08826317214146427,21,64,4096,36,2,"((0, 0), (1, 1))",39868,9,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.007407424893616339,0.007583937397869406,1,True,0.0,6.0,12.0,1.584962500721156,0.004673564762728437,0.0047849317535391045,0.0018959843494673514,1.3397568039669112,1.0,4.392317422778761,0.005660682129334206,0.00172663691347505,21,64,4096,36,2,"((0, 0), (1, 1))",39868,9,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.08893533293451926,0.09433750506151692,1,True,0.0,6.0,12.0,2.0,0.04446766646725963,0.04716875253075846,0.02358437626537923,1.3397568039669112,1.0,4.392317422778761,0.07041390256962399,0.021477843238805618,21,64,4096,36,2,"((0, 0), (1, 1))",39868,9,3,3
3,3,4,2,6,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0015908579448436714,0.0021485820535378525,1,True,0.0,6.0,24.0,1.584962500721156,0.0010037196111074129,0.0013556043455666934,0.0005371455133844631,1.1693958643906233,1.0,4.392317422778761,0.0018373436395360326,0.0004891682104747728,21,64,4096,36,2,"((0, 0), (1, 1))",39868,9,3,3
3,3,4,2,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.06455384832467433,0.07447645528389263,1,True,0.0,6.0,24.0,2.0,0.03227692416233716,0.037238227641946314,0.018619113820973157,1.1693958643906233,1.0,4.392317422778761,0.06368797560499549,0.01695607309655133,21,64,4096,36,2,"((0, 0), (1, 1))",39868,9,3,3
3,3,4,2,1,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0679547884430374,0.07252462439801081,1,True,0.0,6.0,4.0,1.584962500721156,0.04287469792636611,0.04575794339929948,0.018131156099502704,0.7913392059226947,0.0,4.643856189774724,0.09164796064090838,0.015617327805650463,25,64,4096,36,2,"((0, 0), (1, 1))",39869,10,3,3
3,3,4,2,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.1205660106769861,0.20740098313668703,1,True,0.0,6.0,4.0,2.0,0.06028300533849305,0.10370049156834352,0.05185024578417176,0.7913392059226947,0.0,4.643856189774724,0.2620885981440276,0.04466137077917311,25,64,4096,36,2,"((0, 0), (1, 1))",39869,10,3,3
3,3,4,2,3,cut,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.0068832820770142675,0.00850975930174884,1,True,0.0,6.0,12.0,1.584962500721156,0.004342867464613442,0.005369060339204814,0.00212743982543721,0.09196171088361611,0.0,4.643856189774724,0.09253589586342655,0.0018324769230551156,25,64,4096,36,2,"((0, 0), (1, 1))",39869,10,3,3
3,3,4,2,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.007138285032481446,0.011106418641689706,1,True,0.0,6.0,12.0,2.0,0.003569142516240723,0.005553209320844853,0.0027766046604224266,0.09196171088361611,0.0,4.643856189774724,0.1207722054643551,0.002391637076562546,25,64,4096,36,2,"((0, 0), (1, 1))",39869,10,3,3
