q,w,k_total,rule_ensemble,mutation_rate,exact_B_classes,exact_C_classes,exact_Dtop_classes,exact_Dbottom_classes,source_label_classes,source_residual_qcoords,source_liveness,phi_AC_transport,phi_BD_transport,phi_CD_transport,min_edge_transport,min_edge_accuracy,valid_square,phi_AB,phi_BD,phi_AC,phi_CD,top,bottom,delta,top_type,bottom_type,delta_type,nontrivial_path_holonomy,generated_group_name,generated_group_order,generated_group_abelian,generated_group_cyclic,generated_group_transitive,gauge_covariance_success,conjugacy_class_success,seed,instance,initial_mode,n_initial_states
4,1,19,permutive,0.05,2,4,3,4,2,0.5,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75060,33,joint_random,4096
4,1,19,permutive,0.05,2,4,2,3,2,0.5,1.0000000000000002,0.40563906222956647,0.15106563978903303,1.0,0.15106563978903303,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75061,34,joint_random,4096
4,1,19,permutive,0.05,3,3,3,4,3,0.7924812503605781,1.0,0.6666666666666666,1.0,0.75,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75062,35,joint_random,4096
4,1,19,permutive,0.05,2,3,3,3,2,0.5,1.0000000000000002,0.5408520829727553,0.5408520829727553,1.0,0.5408520829727553,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75063,36,joint_random,4096
4,1,19,permutive,0.05,3,4,3,3,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75064,37,joint_random,4096
4,1,19,permutive,0.05,2,3,3,4,2,0.5,1.0000000000000002,0.5408520829727553,0.20751874963942196,0.75,0.20751874963942196,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75065,38,joint_random,4096
4,1,19,permutive,0.05,3,3,4,3,3,0.7924812503605781,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75066,39,joint_random,4096
4,1,19,permutive,0.05,4,2,3,2,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75067,40,joint_random,4096
4,1,19,permutive,0.05,4,4,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75068,41,joint_random,4096
4,1,19,permutive,0.05,3,3,4,3,3,0.7924812503605781,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75069,42,joint_random,4096
4,1,19,permutive,0.05,3,3,3,3,3,0.7924812503605781,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75070,43,joint_random,4096
4,1,19,permutive,0.05,4,4,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75071,44,joint_random,4096
4,1,19,permutive,0.05,4,3,4,2,4,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75072,45,joint_random,4096
4,1,19,permutive,0.05,4,3,2,4,4,1.0,1.0,1.0,1.0,0.75,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75073,46,joint_random,4096
4,1,19,permutive,0.05,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 0, 2, 3]","[2, 3, 0, 1]","[1, 0, 3, 2]","[1, 0, 2, 3]","[3, 2, 1, 0]","[3, 2, 0, 1]",cycle_2_1_1,cycle_2_2,cycle_4,True,D4_or_order8,8,False,False,True,True,True,75074,47,joint_random,4096
4,1,19,permutive,0.05,3,3,1,3,3,0.7924812503605781,1.0,0.6666666666666666,0.0,1.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75075,48,joint_random,4096
4,1,19,permutive,0.05,2,4,2,4,2,0.5,1.0000000000000002,0.40563906222956647,1.0,1.0,0.40563906222956647,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75076,49,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76816,0,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76817,1,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76818,2,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76819,3,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76820,4,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76821,5,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76822,6,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76823,7,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76824,8,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76825,9,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76826,10,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76827,11,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76828,12,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76829,13,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76830,14,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76831,15,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76832,16,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76833,17,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76834,18,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76835,19,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76836,20,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76837,21,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76838,22,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76839,23,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76840,24,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76841,25,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76842,26,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76843,27,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76844,28,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76845,29,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76846,30,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76847,31,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76848,32,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76849,33,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76850,34,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76851,35,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76852,36,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76853,37,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76854,38,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76855,39,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76856,40,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76857,41,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76858,42,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76859,43,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76860,44,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76861,45,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76862,46,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76863,47,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76864,48,joint_random,4096
4,1,19,block,0.0,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,76865,49,joint_random,4096
4,1,19,block,0.02,2,2,3,2,2,0.5,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79016,0,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,0.3836885465963445,0.3836885465963445,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79017,1,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79018,2,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79019,3,joint_random,4096
4,1,19,block,0.02,2,2,3,2,2,0.5,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79020,4,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79021,5,joint_random,4096
4,1,19,block,0.02,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79022,6,joint_random,4096
4,1,19,block,0.02,2,2,2,3,2,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79023,7,joint_random,4096
4,1,19,block,0.02,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79024,8,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79025,9,joint_random,4096
4,1,19,block,0.02,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79026,10,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79027,11,joint_random,4096
4,1,19,block,0.02,2,1,2,1,2,0.5,1.0,0.0,1.0,0.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79028,12,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79029,13,joint_random,4096
4,1,19,block,0.02,2,2,2,3,2,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79030,14,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79031,15,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79032,16,joint_random,4096
4,1,19,block,0.02,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79033,17,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79034,18,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79035,19,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79036,20,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79037,21,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79038,22,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79039,23,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79040,24,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79041,25,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79042,26,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79043,27,joint_random,4096
4,1,19,block,0.02,1,2,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79044,28,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79045,29,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79046,30,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]","[0, 1]",identity,identity,identity,False,trivial,1,True,True,False,True,True,79047,31,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[0, 1]","[0, 1]","[1, 0]","[0, 1]","[1, 0]","[1, 0]",identity,cycle_2,cycle_2,True,C2,2,True,True,True,True,True,79048,32,joint_random,4096
4,1,19,block,0.02,2,1,2,2,2,0.5,1.0,0.0,1.0,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79049,33,joint_random,4096
4,1,19,block,0.02,2,2,2,3,2,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,79050,34,joint_random,4096
4,1,19,block,0.02,2,2,2,2,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1]","[1, 0]","[1, 0]","[0, 1]","[1, 0]","[1, 0]","[0, 1]",cycle_2,cycle_2,identity,False,C2,2,True,True,True,True,True,79051,35,joint_random,4096
